MJD,Magnitude,Error,Facility,Filter,Observer
57831.26970000006,18.865,0.0994,CTIO_KMTC19,KMT(I),KMT
57831.31163999997,19.2536,0.1322,CTIO_KMTC19,KMT(I),KMT
57831.36108000018,19.366,0.1571,CTIO_KMTC19,KMT(I),KMT
57831.40034000017,19.1922,0.2431,CTIO_KMTC19,KMT(I),KMT
57832.25924000004,19.1979,0.2357,CTIO_KMTC19,KMT(I),KMT
57832.26483999984,19.3756,0.2095,CTIO_KMTC19,KMT(I),KMT
57832.26641000016,19.191,0.1815,CTIO_KMTC19,KMT(I),KMT
57832.31348000001,19.1014,0.1518,CTIO_KMTC19,KMT(I),KMT
57832.379819999915,18.9782,0.1584,CTIO_KMTC19,KMT(I),KMT
57833.25677999994,19.1414,0.0749,CTIO_KMTC19,KMT(I),KMT
57833.27434,19.1577,0.0924,CTIO_KMTC19,KMT(I),KMT
57833.325610000174,19.4512,0.0908,CTIO_KMTC19,KMT(I),KMT
57833.36392999999,19.3511,0.0873,CTIO_KMTC19,KMT(I),KMT
57833.39989,19.2292,0.0663,CTIO_KMTC19,KMT(I),KMT
57834.25622999994,19.0799,0.0866,CTIO_KMTC19,KMT(I),KMT
57834.30604999978,19.1667,0.0682,CTIO_KMTC19,KMT(I),KMT
57834.34769999981,19.2789,0.0574,CTIO_KMTC19,KMT(I),KMT
57834.38385999994,19.3054,0.0551,CTIO_KMTC19,KMT(I),KMT
57835.24964000005,19.3457,0.0808,CTIO_KMTC19,KMT(I),KMT
57835.29893000005,19.1489,0.0733,CTIO_KMTC19,KMT(I),KMT
57835.33872999996,19.2337,0.0758,CTIO_KMTC19,KMT(I),KMT
57835.38794999989,19.4077,0.0562,CTIO_KMTC19,KMT(I),KMT
57836.243689999916,18.8405,0.0676,CTIO_KMTC19,KMT(I),KMT
57836.24517000001,18.8194,0.0847,CTIO_KMTC19,KMT(I),KMT
57836.27504999982,18.9031,0.0875,CTIO_KMTC19,KMT(I),KMT
57836.31697000004,18.967,0.0669,CTIO_KMTC19,KMT(I),KMT
57836.36883000005,19.1622,0.0699,CTIO_KMTC19,KMT(I),KMT
57837.2424300001,18.8248,0.0815,CTIO_KMTC19,KMT(I),KMT
57837.27017999999,18.9877,0.1002,CTIO_KMTC19,KMT(I),KMT
57837.31208000006,18.9701,0.088,CTIO_KMTC19,KMT(I),KMT
57837.36971999984,18.943,0.0878,CTIO_KMTC19,KMT(I),KMT
57837.410399999935,18.9058,0.0604,CTIO_KMTC19,KMT(I),KMT
