MJD,Magnitude,Error,Facility,Filter,Observer
57862.92627000017,18.9447,0.0367,SAAO_KMTS19,KMT(I),KMT
57862.94200999988,18.964,0.0335,SAAO_KMTS19,KMT(I),KMT
57862.9980299999,19.0144,0.0351,SAAO_KMTS19,KMT(I),KMT
57863.05148999998,19.0138,0.0374,SAAO_KMTS19,KMT(I),KMT
57863.09871000005,18.9592,0.0316,SAAO_KMTS19,KMT(I),KMT
57863.16270000022,18.9703,0.0368,SAAO_KMTS19,KMT(I),KMT
57863.925439999904,18.8507,0.0431,SAAO_KMTS19,KMT(I),KMT
57863.98058999982,18.9293,0.0326,SAAO_KMTS19,KMT(I),KMT
57864.03443,18.914,0.0361,SAAO_KMTS19,KMT(I),KMT
57864.08074000012,18.9592,0.0294,SAAO_KMTS19,KMT(I),KMT
57864.13144000014,18.9189,0.0355,SAAO_KMTS19,KMT(I),KMT
57864.92358999979,18.7479,0.0296,SAAO_KMTS19,KMT(I),KMT
57864.954390000086,18.7774,0.0277,SAAO_KMTS19,KMT(I),KMT
57865.00266999984,18.7795,0.03,SAAO_KMTS19,KMT(I),KMT
57865.063310000114,18.7275,0.0337,SAAO_KMTS19,KMT(I),KMT
57865.113729999866,18.7405,0.0321,SAAO_KMTS19,KMT(I),KMT
57865.16368000023,18.7679,0.0296,SAAO_KMTS19,KMT(I),KMT
57865.918889999855,18.6079,0.0363,SAAO_KMTS19,KMT(I),KMT
57865.96861999994,18.6513,0.0234,SAAO_KMTS19,KMT(I),KMT
57866.01550999982,18.6519,0.0217,SAAO_KMTS19,KMT(I),KMT
57866.07327000005,18.6443,0.0266,SAAO_KMTS19,KMT(I),KMT
57866.127789999824,18.7002,0.0424,SAAO_KMTS19,KMT(I),KMT
57866.1743999999,18.6036,0.0278,SAAO_KMTS19,KMT(I),KMT
57866.91722999979,18.6648,0.061,SAAO_KMTS19,KMT(I),KMT
57866.9216,18.7958,0.0631,SAAO_KMTS19,KMT(I),KMT
57866.97685999982,18.4531,0.0539,SAAO_KMTS19,KMT(I),KMT
57867.0234699999,18.8617,0.0768,SAAO_KMTS19,KMT(I),KMT
57867.14398000017,18.9566,0.0717,SAAO_KMTS19,KMT(I),KMT
57867.912049999926,18.1288,0.0249,SAAO_KMTS19,KMT(I),KMT
57867.91339999996,18.1292,0.0275,SAAO_KMTS19,KMT(I),KMT
57867.94486000016,18.065,0.0232,SAAO_KMTS19,KMT(I),KMT
57867.993499999866,18.0648,0.0164,SAAO_KMTS19,KMT(I),KMT
57868.047600000165,18.039,0.0197,SAAO_KMTS19,KMT(I),KMT
57868.09665999981,18.021,0.0319,SAAO_KMTS19,KMT(I),KMT
57868.15024999995,17.9218,0.0213,SAAO_KMTS19,KMT(I),KMT
57869.010989999864,17.1712,0.0102,SAAO_KMTS19,KMT(I),KMT
57869.140780000016,16.9477,0.0093,SAAO_KMTS19,KMT(I),KMT
57870.90075000003,17.8356,0.0243,SAAO_KMTS19,KMT(I),KMT
57870.94982999982,17.9407,0.0231,SAAO_KMTS19,KMT(I),KMT
57871.12511999998,17.967,0.029,SAAO_KMTS19,KMT(I),KMT
57871.897330000065,18.371,0.0348,SAAO_KMTS19,KMT(I),KMT
57871.91397000011,18.3013,0.0277,SAAO_KMTS19,KMT(I),KMT
57871.97031999985,18.3201,0.0207,SAAO_KMTS19,KMT(I),KMT
57872.018999999855,18.3702,0.0265,SAAO_KMTS19,KMT(I),KMT
57872.076859999914,18.3642,0.0191,SAAO_KMTS19,KMT(I),KMT
57872.13168000011,18.3978,0.0242,SAAO_KMTS19,KMT(I),KMT
57872.895070000086,18.5438,0.0428,SAAO_KMTS19,KMT(I),KMT
