Event,FieldStarID,RA,Dec,t_0,t_E,u_0,Isource,Ibase,Icat,Ctype,A_I,Related_event
KMT-2022-BLG-0650,BLG04K0803.079721,17:59:34.78,-29:39:45.11,9712.91058,25.18,0.065,19.82,19.94,19.94,1,1.22,MB22234
KMT-2022-BLG-0651,BLG12M0405.022871,17:30:11.96,-27:11:15.00,9704.24132,20.25,0.037,21.84,20.0,20.71,2,2.81,
KMT-2022-BLG-0652,SAO12N0707.051306,17:28:48.50,-28:06:53.78,9701.10643,6.02,0.844,19.83,20.0,20.99,2,2.16,
KMT-2022-BLG-0653,BLG13N0302.018743,17:38:12.16,-35:15:52.02,9722.80752,188.83,0.127,22.18,20.0,20.07,2,2.16,
KMT-2022-BLG-0654,BLG14M0502.084163,17:38:53.18,-28:40:32.74,9703.18181,54.33,0.014,23.35,20.0,25.0,3,3.92,
KMT-2022-BLG-0655,BLG15K0704.010744,17:33:18.06,-26:20:39.01,9705.02064,3.14,0.535,20.0,20.0,20.89,2,3.06,
KMT-2022-BLG-0656,BLG15N0408.003430,17:39:22.95,-26:56:12.44,9711.16064,20.31,0.903,18.79,18.16,18.16,2,3.02,
KMT-2022-BLG-0657,BLG15T0207.008854,17:35:35.38,-27:03:23.40,9795.25304,19.87,1.0,18.44,18.35,18.35,1,2.17,
KMT-2022-BLG-0658,BLG17N0605.041957,17:46:15.08,-33:43:51.71,9707.12523,53.87,0.474,20.38,19.87,19.87,1,1.58,
KMT-2022-BLG-0659,BLG18K0802.014826,17:41:51.55,-26:30:01.94,9705.4176,7.52,0.143,20.48,20.0,20.31,2,3.23,
KMT-2022-BLG-0660,BLG20N0602.007614,17:47:42.62,-23:26:44.81,9709.0891,51.39,0.281,20.53,18.19,18.19,2,1.7,
KMT-2022-BLG-0661,BLG22N0305.021824,17:57:45.92,-33:41:19.93,9732.28345,195.98,0.004,23.75,19.11,19.11,3,0.87,
KMT-2022-BLG-0662,SSO34N0207.013686,18:07:46.12,-32:23:29.18,9700.83168,17.3,0.154,21.72,18.84,18.84,1,0.57,
KMT-2022-BLG-0663,SAO41M0508.019535,17:56:15.65,-30:14:03.30,9704.50397,8.41,0.97,18.62,18.6,18.6,1,1.64,
KMT-2022-BLG-0664,BLG42M0105.088151,17:58:24.40,-28:34:00.80,9702.16138,24.13,0.141,21.35,20.0,20.53,1,1.65,
KMT-2022-BLG-0665,SAO42N0307.054792,17:57:44.05,-29:24:25.99,9702.34457,2.79,0.727,19.63,19.63,19.63,1,1.82,
KMT-2022-BLG-0666,BLG42N0502.029828,17:56:21.49,-29:58:47.10,9715.13793,17.41,0.039,18.94,18.85,18.85,1,1.66,MB22233
KMT-2022-BLG-0667,BLG42N0607.062472,17:55:40.32,-29:23:13.09,9698.0853,10.94,0.353,19.25,19.35,19.35,1,1.5,
KMT-2022-BLG-0668,SAO42T0103.084827,17:53:55.48,-29:55:28.20,9702.31501,3.08,0.042,21.01,19.76,19.76,1,1.7,MB22221
KMT-2022-BLG-0669,SAO42T0706.038818,17:50:02.76,-29:31:45.98,9700.58733,27.8,0.286,20.89,20.0,20.25,1,4.09,
KMT-2022-BLG-0670,SAO02T0106.048976,17:54:03.80,-29:26:06.61,9703.55256,79.26,0.012,24.28,19.27,19.27,1,1.83,
KMT-2022-BLG-0671,BLG04T0806.054039,17:59:30.75,-30:23:13.31,9706.18738,10.1,0.05,19.51,19.95,19.95,1,1.61,MB22227
KMT-2022-BLG-0672,SAO13N0301.037469,17:38:16.76,-35:21:46.30,9705.52957,5.53,0.461,20.09,20.0,20.87,2,2.19,
KMT-2022-BLG-0673,BLG14K0807.007292,17:32:11.29,-28:03:28.80,9717.30644,26.46,0.586,19.74,19.03,19.03,2,2.49,
KMT-2022-BLG-0674,BLG14T0508.004811,17:34:15.95,-28:59:27.17,9712.55874,9.54,0.583,18.52,18.53,18.53,2,3.25,
KMT-2022-BLG-0675,BLG15K0402.077611,17:34:42.18,-26:34:45.37,9704.94167,17.21,0.165,22.19,20.0,22.05,2,2.83,
KMT-2022-BLG-0676,BLG15M0701.058387,17:37:45.41,-26:38:57.01,9706.08754,21.8,0.202,22.21,20.0,21.62,2,3.02,
KMT-2022-BLG-0677,BLG17N0404.025941,17:47:32.63,-33:55:53.90,9703.63789,45.46,0.025,22.91,20.0,20.19,1,1.73,
KMT-2022-BLG-0678,BLG17T0301.057673,17:43:00.39,-34:13:58.91,9717.21668,24.59,0.058,20.67,20.0,20.54,1,2.03,
KMT-2022-BLG-0679,BLG17T0402.022213,17:42:24.80,-34:06:24.91,9717.82476,18.01,0.511,19.18,19.44,19.44,1,2.14,
KMT-2022-BLG-0680,BLG20M0301.004312,17:49:01.82,-22:27:52.49,9714.25478,119.6,0.893,17.95,17.89,17.89,1,2.1,
KMT-2022-BLG-0681,SAO22K0607.066606,17:51:07.17,-32:26:05.71,9708.06051,19.83,0.079,21.61,20.0,22.49,2,2.65,
KMT-2022-BLG-0682,BLG22T0401.006782,17:52:11.01,-34:17:55.90,9762.10425,53.24,0.561,18.27,18.11,18.11,1,1.2,MB22319
KMT-2022-BLG-0683,BLG22T0604.016300,17:50:44.72,-33:54:38.74,9716.00827,44.17,0.164,21.03,19.16,19.16,2,1.86,
KMT-2022-BLG-0684,BLG31K0706.009605,18:09:53.91,-25:08:42.68,9720.71599,21.7,0.495,19.74,18.55,18.55,1,1.89,
KMT-2022-BLG-0685,BLG32T0605.002394,18:08:11.31,-28:29:30.98,9715.99165,38.32,0.896,17.44,15.92,15.92,1,0.9,
KMT-2022-BLG-0686,BLG34T0701.000716,18:00:01.15,-33:05:53.59,9710.69679,4.09,0.246,15.4,15.41,15.41,1,1.28,
KMT-2022-BLG-0687,BLG34T0805.006593,17:59:23.32,-32:39:49.39,9711.97324,44.02,0.058,21.5,18.02,18.02,1,1.16,
KMT-2022-BLG-0688,BLG35K0105.012023,18:04:02.30,-25:11:14.35,9703.94631,23.88,0.088,22.6,19.84,19.84,2,3.11,
KMT-2022-BLG-0689,SAO35T0701.012022,18:00:45.29,-26:46:55.49,9727.73673,54.13,0.35,20.61,19.51,19.51,2,2.86,
KMT-2022-BLG-0690,SAO38T0301.005123,17:53:47.18,-23:34:58.62,9703.79142,13.87,0.801,19.39,18.56,18.56,4,3.49,
KMT-2022-BLG-0691,BLG41M0404.039706,17:56:59.32,-30:45:53.71,9704.54181,23.33,0.031,23.01,19.16,19.16,1,1.41,
KMT-2022-BLG-0692,BLG41T0602.020118,17:50:39.23,-32:09:27.14,9709.89994,9.0,0.509,19.8,20.0,20.85,2,3.46,
KMT-2022-BLG-0693,BLG42K0504.012319,17:51:21.71,-28:37:14.20,9708.25693,33.56,0.788,19.35,19.45,19.45,2,3.78,
KMT-2022-BLG-0694,SAO42K0601.013531,17:50:51.81,-29:00:58.82,9702.91509,10.4,0.895,19.92,20.0,20.32,2,4.71,
KMT-2022-BLG-0695,BLG42M0702.042304,17:54:59.58,-28:51:02.88,9705.02453,7.23,0.017,20.95,19.56,19.56,2,2.01,MB22224
KMT-2022-BLG-0696,BLG43K0201.034089,18:00:46.13,-27:56:59.32,9795.68911,110.87,0.025,18.96,19.01,19.01,1,1.48,MB22299
KMT-2022-BLG-0697,BLG43K0806.008211,17:57:11.01,-27:20:33.11,9699.85992,10.18,0.885,19.74,19.12,19.12,3,3.84,
KMT-2022-BLG-0698,BLG43N0407.043245,18:04:32.05,-28:20:58.49,9720.2423,16.94,0.179,18.96,18.95,18.95,1,1.03,MB22246
KMT-2022-BLG-0699,SSO01K0108.005177,17:54:13.57,-30:06:31.72,9709.66715,5.02,0.991,16.87,16.41,16.41,1,1.4,
KMT-2022-BLG-0700,BLG01T0608.016885,17:51:00.33,-31:11:58.67,9717.29446,19.18,0.398,19.78,19.98,19.98,2,2.77,
KMT-2022-BLG-0701,BLG02M0502.073488,17:56:30.33,-28:46:28.49,9708.52187,6.12,0.396,19.65,19.9,19.9,1,1.96,
KMT-2022-BLG-0702,BLG02N0501.027637,17:56:28.97,-30:00:54.22,9715.81956,11.44,0.098,18.72,18.73,18.73,1,1.55,MB22242
KMT-2022-BLG-0703,SAO02T0104.058928,17:54:16.29,-29:39:03.49,9705.6684,1.48,0.26,19.3,19.24,19.24,1,1.41,MB22226
KMT-2022-BLG-0704,BLG02T0206.023890,17:53:28.85,-29:20:38.00,9740.51615,156.93,0.005,21.23,18.63,18.63,1,2.09,MB22270
KMT-2022-BLG-0705,SSO02T0307.010040,17:52:56.43,-29:17:11.40,9715.02104,6.8,0.638,17.6,17.59,17.59,1,2.43,MB22238
KMT-2022-BLG-0706,BLG03N0105.053908,18:06:33.10,-28:29:20.29,9714.37812,78.14,0.002,22.7,19.58,19.58,1,0.92,
KMT-2022-BLG-0707,SSO03T0205.037220,18:00:59.94,-28:27:21.71,9708.27338,13.62,0.017,22.5,18.73,18.73,1,1.15,
KMT-2022-BLG-0708,SSO04K0502.088445,18:01:13.91,-29:46:27.08,9708.23219,10.29,0.041,21.78,20.0,20.28,1,1.23,
KMT-2022-BLG-0709,SSO04M0201.000060,18:08:01.66,-29:58:11.53,9734.5278,41.7,0.898,13.98,12.69,12.69,3,0.78,
KMT-2022-BLG-0710,BLG12T0102.003198,17:27:02.42,-28:43:13.62,9715.49419,7.72,0.882,17.62,17.63,17.63,2,2.03,
KMT-2022-BLG-0711,BLG13N0108.088594,17:39:43.53,-34:26:35.02,9706.71842,12.24,0.191,22.22,20.0,22.13,2,2.5,
KMT-2022-BLG-0712,SAO13N0707.077416,17:35:49.10,-34:36:17.42,9707.46195,43.83,0.293,21.64,20.0,25.0,3,3.72,
KMT-2022-BLG-0713,BLG14M0108.039002,17:41:19.26,-27:52:26.90,9712.10913,44.11,0.181,21.65,20.0,21.0,2,3.28,
KMT-2022-BLG-0714,BLG14M0502.065958,17:39:14.14,-28:42:29.74,9709.67654,24.42,0.07,21.93,20.0,22.17,2,4.45,
KMT-2022-BLG-0715,BLG14T0603.003142,17:33:28.78,-29:38:47.26,9711.05737,6.99,0.992,17.99,17.83,17.83,2,3.01,
KMT-2022-BLG-0716,BLG14T0704.095052,17:32:56.12,-29:29:26.56,9716.96583,18.08,0.078,20.01,20.0,25.0,3,3.13,
KMT-2022-BLG-0717,SAO17K0108.014964,17:44:03.98,-32:17:20.98,9706.82865,90.1,0.015,24.16,20.0,21.91,3,5.52,
KMT-2022-BLG-0718,BLG17T0203.001749,17:43:45.36,-34:03:12.71,9741.40475,19.79,0.713,17.02,16.48,16.48,1,2.05,
KMT-2022-BLG-0719,BLG18K0606.036993,17:42:38.58,-26:02:55.18,9706.7696,2.25,0.207,19.87,20.0,20.65,2,2.74,
KMT-2022-BLG-0720,BLG19T0304.043046,17:44:32.27,-25:19:05.45,9728.40447,37.64,0.223,20.53,20.0,21.07,2,3.21,
KMT-2022-BLG-0721,BLG19T0607.013857,17:42:46.10,-24:57:16.81,9707.02266,22.41,0.023,23.33,19.33,19.33,1,2.58,
KMT-2022-BLG-0722,BLG20M0804.014551,17:46:24.54,-22:04:03.25,9729.1583,51.84,0.381,19.77,19.74,19.74,4,1.97,
KMT-2022-BLG-0723,BLG20N0807.042417,17:46:16.63,-22:49:47.71,9707.68567,9.36,0.385,20.91,19.82,19.82,1,1.53,
KMT-2022-BLG-0724,BLG21T0207.044961,17:53:13.37,-35:39:23.80,9715.23309,110.61,0.012,22.68,20.0,20.07,1,0.83,
KMT-2022-BLG-0725,BLG22N0206.023093,17:58:44.64,-33:34:51.71,9718.96228,20.45,0.147,19.16,19.06,19.06,1,1.03,MB22243
KMT-2022-BLG-0726,BLG32K0406.003738,18:09:17.79,-27:09:21.10,9713.0934,4.56,0.353,17.17,16.8,16.8,1,1.2,MB22232
KMT-2022-BLG-0727,BLG32K0602.004766,18:07:51.15,-27:42:37.40,9709.01638,84.32,0.023,21.82,17.0,17.0,1,1.01,MB22237
KMT-2022-BLG-0728,BLG32T0602.039312,18:08:09.82,-28:47:40.70,9705.15519,6.05,0.064,21.32,19.26,19.26,1,0.97,
KMT-2022-BLG-0729,BLG33K0603.002268,18:09:56.87,-29:37:12.90,9718.05003,36.12,0.971,18.72,16.31,16.31,1,0.69,
KMT-2022-BLG-0730,BLG35K0102.046004,18:03:57.78,-25:38:37.32,9706.34959,11.57,0.299,21.0,20.0,21.54,2,3.09,
KMT-2022-BLG-0731,BLG37K0701.095060,17:40:15.43,-35:16:00.55,9706.98287,7.82,0.943,19.95,20.0,25.0,3,1.86,
KMT-2022-BLG-0732,BLG37T0705.002759,17:40:27.37,-35:51:27.97,9743.75519,27.02,0.035,17.81,17.82,17.82,2,2.54,
KMT-2022-BLG-0733,SAO38N0704.004609,17:56:10.57,-23:09:51.23,9748.76291,41.91,0.078,18.37,18.31,18.31,4,4.0,
KMT-2022-BLG-0734,BLG41T0701.040514,17:50:17.92,-32:11:57.77,9707.73873,7.04,0.914,20.66,20.0,22.18,2,4.16,
KMT-2022-BLG-0735,BLG42N0508.044510,17:56:26.45,-29:16:18.01,9725.99334,22.91,0.225,19.33,19.28,19.28,1,1.79,MB22259
KMT-2022-BLG-0736,BLG43K0407.001886,17:59:36.65,-27:13:12.50,9728.10565,51.6,0.551,18.44,15.88,15.88,1,1.88,
KMT-2022-BLG-0737,BLG43K0804.008665,17:57:14.30,-27:32:57.80,9715.16117,10.71,0.006,19.59,19.59,19.59,2,4.06,MB22244
KMT-2022-BLG-0738,BLG43M0401.090384,18:04:28.15,-27:59:05.32,9726.68237,39.87,0.118,20.34,20.0,20.36,1,1.18,MB22251
KMT-2022-BLG-0739,BLG01T0406.042805,17:52:26.73,-31:31:45.52,9709.21292,3.15,0.051,20.14,20.0,20.41,1,2.64,
KMT-2022-BLG-0740,BLG02M0608.024192,17:56:01.15,-27:58:19.24,9739.1927,59.09,0.146,20.02,20.0,20.06,2,2.67,
KMT-2022-BLG-0741,BLG02M0803.070694,17:54:58.14,-28:41:19.72,9720.81228,69.68,0.035,21.02,20.0,20.54,2,2.08,MB22247
KMT-2022-BLG-0742,BLG02T0301.024041,17:52:43.33,-30:03:05.18,9711.99656,6.06,0.119,18.5,18.61,18.61,1,1.65,MB22250
KMT-2022-BLG-0743,BLG03M0405.011536,18:04:51.56,-27:18:06.80,9711.58573,3.93,0.803,17.81,17.7,17.7,1,0.9,
KMT-2022-BLG-0744,BLG03N0405.037615,18:04:34.29,-28:22:54.19,9712.12309,3.76,0.665,18.6,18.87,18.87,1,0.95,
KMT-2022-BLG-0745,BLG04K0703.066191,18:00:05.59,-29:40:15.60,9709.33226,12.48,0.026,20.94,19.69,19.69,1,1.3,
KMT-2022-BLG-0746,BLG14N0501.008416,17:39:16.94,-29:53:18.74,9718.75612,30.56,0.248,20.09,20.0,20.37,2,5.67,
KMT-2022-BLG-0747,BLG14T0107.001776,17:36:29.50,-29:06:13.86,9711.67805,23.43,0.999,18.84,17.13,17.13,2,2.98,
KMT-2022-BLG-0748,BLG14T0708.017063,17:33:06.00,-29:01:46.42,9703.04716,10.63,0.786,19.81,20.0,20.17,2,2.92,
KMT-2022-BLG-0749,BLG17N0504.000844,17:46:51.82,-33:55:36.59,9708.98863,3.31,0.461,18.72,15.82,15.82,1,1.69,
KMT-2022-BLG-0750,SSO17N0703.066366,17:45:43.77,-34:00:47.81,9708.6543,7.4,0.049,20.62,20.0,20.39,1,1.76,
KMT-2022-BLG-0751,BLG18T0607.020020,17:42:36.96,-26:59:17.63,9719.14464,38.97,0.199,21.29,20.0,20.69,2,3.71,
KMT-2022-BLG-0752,BLG19T0406.087235,17:43:56.83,-25:05:49.92,9711.53382,5.88,0.437,20.02,20.0,25.0,3,3.06,
KMT-2022-BLG-0753,BLG20N0102.003801,17:50:23.85,-23:27:30.06,9733.9652,199.78,0.326,19.7,17.64,17.64,2,2.15,
KMT-2022-BLG-0754,BLG31K0608.005230,18:10:22.39,-24:48:36.11,9716.94854,53.32,0.283,20.78,18.44,18.44,4,2.49,
KMT-2022-BLG-0755,SSO33M0705.028015,18:13:58.75,-29:25:00.41,9710.13744,7.26,0.564,18.95,19.07,19.07,1,0.44,
KMT-2022-BLG-0756,BLG42M0402.004008,17:56:46.02,-28:57:02.09,9799.74424,54.39,0.036,16.25,16.3,16.3,1,2.05,MB22286
KMT-2022-BLG-0757,BLG43K0401.009217,17:59:31.45,-27:54:12.38,9720.27205,58.43,0.416,19.54,17.62,17.62,1,1.65,
KMT-2022-BLG-0758,BLG43N0804.091188,18:02:12.65,-28:40:19.09,9709.89188,8.2,0.372,19.97,20.0,20.2,1,1.17,
KMT-2022-BLG-0759,BLG43N0806.040388,18:02:05.23,-28:26:56.11,9724.65276,20.01,0.532,18.77,18.78,18.78,1,1.07,
KMT-2022-BLG-0760,BLG01K0103.001824,17:54:06.01,-30:46:40.19,9762.46651,38.08,0.963,17.16,15.97,15.97,1,1.8,MB22303
KMT-2022-BLG-0761,BLG03K0402.064235,17:59:44.06,-27:40:10.70,9712.10808,19.18,0.29,21.28,19.99,19.99,1,1.87,
KMT-2022-BLG-0762,SAO03N0307.033313,18:05:11.04,-28:07:00.98,9673.43261,37.35,0.002,24.94,18.59,18.59,1,0.84,
KMT-2022-BLG-0763,BLG03N0404.068202,18:04:57.97,-28:36:36.79,9716.37906,11.0,0.212,19.44,19.59,19.59,1,0.83,
KMT-2022-BLG-0764,SAO04K0403.038056,18:01:29.38,-29:37:47.78,9732.52825,34.35,0.485,19.75,18.89,18.89,1,1.27,
KMT-2022-BLG-0765,BLG17M0404.041489,17:47:21.03,-32:42:15.37,9712.26903,7.67,0.369,20.39,20.0,21.66,2,3.52,
KMT-2022-BLG-0766,BLG19T0205.060493,17:45:15.98,-25:08:08.20,9709.89789,15.73,0.184,21.88,20.0,21.13,2,2.89,
KMT-2022-BLG-0767,BLG22K0207.022656,17:53:31.16,-32:25:38.78,9718.58346,28.83,0.923,19.04,19.09,19.09,1,1.57,
KMT-2022-BLG-0768,BLG31M0806.042591,18:13:54.94,-25:07:04.30,9711.94875,14.77,0.087,21.55,19.99,19.99,1,1.29,
KMT-2022-BLG-0769,BLG41K0608.003689,17:50:46.33,-30:18:33.77,9710.91945,158.46,0.002,23.93,16.64,16.64,4,2.48,
KMT-2022-BLG-0770,BLG41N0801.019618,17:54:23.83,-32:15:27.79,9750.85378,82.5,0.795,19.24,19.06,19.06,1,1.67,
KMT-2022-BLG-0771,SAO42K0307.049602,17:52:20.70,-28:18:31.36,9709.95904,27.72,0.002,23.67,20.0,21.49,2,3.95,
KMT-2022-BLG-0772,BLG42K0404.049225,17:52:10.98,-28:40:46.81,9709.85057,9.23,0.08,22.26,20.0,21.74,3,3.39,
KMT-2022-BLG-0773,SAO42T0101.015404,17:53:54.57,-30:06:00.22,9712.89809,194.51,0.026,23.67,18.13,18.13,1,1.45,
KMT-2022-BLG-0774,BLG42T0404.058257,17:52:00.93,-29:46:57.61,9712.17474,62.2,0.584,20.02,19.89,19.89,1,2.4,
KMT-2022-BLG-0775,BLG43K0407.020850,17:59:35.30,-27:09:04.28,9717.0232,24.12,0.062,21.2,18.86,18.86,1,2.17,
KMT-2022-BLG-0776,BLG43N0301.018809,18:05:02.48,-29:00:35.78,9711.5862,3.72,0.923,19.32,18.39,18.39,1,0.88,
KMT-2022-BLG-0777,BLG02T0303.059029,17:52:56.00,-29:45:42.30,9711.5894,5.33,0.779,18.7,19.47,19.47,1,1.92,
KMT-2022-BLG-0778,BLG11K0106.009185,17:27:00.74,-29:13:45.91,9716.31226,23.55,0.057,21.23,18.68,18.68,1,1.94,
KMT-2022-BLG-0779,BLG11K0808.030483,17:23:05.72,-28:57:52.78,9644.18013,0.52,0.012,21.89,20.0,20.52,2,1.77,
KMT-2022-BLG-0780,BLG14K0203.049101,17:36:01.29,-28:33:14.40,9754.22465,59.89,0.716,19.54,20.0,21.26,2,3.13,
KMT-2022-BLG-0781,BLG22N0807.027588,17:54:50.63,-33:30:41.69,9720.81163,13.54,0.13,19.19,19.17,19.17,1,1.3,
KMT-2022-BLG-0782,BLG33M0703.017021,18:14:07.27,-29:44:00.38,9748.45736,37.78,0.21,19.01,18.57,18.57,1,0.43,MB22308
KMT-2022-BLG-0783,BLG41K0406.008187,17:52:10.47,-30:27:25.20,9814.44293,129.38,0.48,17.86,17.71,17.71,1,2.15,
KMT-2022-BLG-0784,BLG41M0506.048699,17:56:27.96,-30:29:58.31,9713.29133,6.32,0.16,20.11,20.0,20.05,1,2.35,
KMT-2022-BLG-0785,SAO42K0504.039338,17:51:32.80,-28:36:24.62,9711.18348,18.2,0.019,23.78,20.0,21.44,2,3.39,
KMT-2022-BLG-0786,BLG01K0106.013114,17:53:52.20,-30:22:44.40,9710.66822,154.66,0.002,25.18,17.97,17.97,1,1.54,
KMT-2022-BLG-0787,BLG01M0303.040313,17:57:44.30,-30:44:44.30,9725.65005,39.16,0.486,19.68,19.47,19.47,1,1.62,
KMT-2022-BLG-0788,BLG01M0706.058860,17:55:11.96,-30:23:41.39,9712.15927,8.03,0.202,20.73,20.0,20.08,1,2.27,
KMT-2022-BLG-0789,BLG01T0302.038970,17:52:45.90,-32:01:49.80,9710.93577,44.32,0.044,22.9,19.7,19.7,1,1.91,
KMT-2022-BLG-0790,SAO02N0107.070803,17:59:04.58,-29:16:53.11,9712.10442,199.75,0.002,24.46,19.29,19.29,1,1.01,MB22239
KMT-2022-BLG-0791,BLG11K0303.008264,17:25:52.21,-29:35:48.08,9728.58017,55.76,0.272,20.63,18.73,18.73,1,2.23,
KMT-2022-BLG-0792,SAO11T0103.043851,17:27:15.90,-30:39:43.63,9713.48959,13.86,0.056,22.34,20.0,21.37,2,3.09,
KMT-2022-BLG-0793,BLG12N0302.002953,17:30:55.88,-28:44:39.80,9801.09657,71.01,0.862,17.41,17.48,17.48,2,2.41,
KMT-2022-BLG-0794,BLG12N0308.021758,17:31:06.04,-27:56:27.67,9744.42854,63.76,0.201,19.97,19.97,19.97,2,2.28,
KMT-2022-BLG-0795,BLG14M0107.080881,17:41:07.45,-27:57:49.18,9712.14936,5.28,0.293,20.53,20.0,22.34,2,3.95,
KMT-2022-BLG-0796,BLG15N0503.086128,17:39:13.19,-27:34:08.51,9712.38705,8.26,0.053,21.92,20.0,21.5,2,2.59,
KMT-2022-BLG-0797,BLG16T0103.003502,17:36:22.32,-25:27:50.11,9708.75979,23.8,0.91,20.02,20.0,20.0,2,4.51,
KMT-2022-BLG-0798,BLG17K0802.004312,17:39:59.18,-33:02:01.36,9724.35744,11.01,0.216,18.66,18.69,18.69,2,3.63,
KMT-2022-BLG-0799,SAO18K0204.033969,17:45:16.57,-26:15:31.18,9711.87953,6.02,0.201,20.01,20.0,20.77,2,3.23,
KMT-2022-BLG-0800,SAO18M0701.094232,17:47:12.01,-26:35:01.07,9711.44266,0.99,0.133,20.03,20.0,25.0,3,4.88,
KMT-2022-BLG-0801,BLG19K0504.025569,17:43:14.57,-24:11:24.50,9711.04414,3.28,0.361,20.74,19.21,19.21,1,1.77,
KMT-2022-BLG-0802,BLG19T0304.039713,17:44:17.71,-25:17:27.71,9712.86532,6.19,0.053,21.76,20.0,20.98,2,3.08,
KMT-2022-BLG-0803,BLG22M0807.061133,17:55:01.64,-32:19:39.90,9712.12672,27.38,0.09,22.42,20.0,20.19,1,1.65,
KMT-2022-BLG-0804,BLG22N0808.067452,17:54:34.94,-33:24:29.38,9715.71454,15.58,0.294,20.44,20.0,22.16,2,1.49,
KMT-2022-BLG-0805,BLG33N0603.004970,18:14:37.32,-30:44:47.65,9787.66042,48.02,0.364,19.25,17.84,17.84,4,0.5,
KMT-2022-BLG-0806,BLG35M0303.033033,18:07:30.09,-25:27:29.02,9727.71407,25.33,0.456,19.31,19.3,19.3,1,1.43,
KMT-2022-BLG-0807,BLG37K0301.059304,17:42:46.16,-35:14:53.84,9714.66505,109.46,0.14,22.42,20.0,20.7,2,1.5,
KMT-2022-BLG-0808,BLG41K0806.006383,17:49:26.77,-30:32:18.20,9727.55471,74.65,0.885,19.25,17.69,17.69,1,3.25,
KMT-2022-BLG-0809,BLG42M0301.090123,17:57:31.95,-29:02:19.72,9716.07183,10.74,0.542,19.75,19.95,19.95,1,1.41,
KMT-2022-BLG-0810,BLG01M0103.013103,17:58:55.71,-30:47:26.20,9724.52076,12.56,0.236,18.88,18.59,18.59,1,1.62,MB22255
KMT-2022-BLG-0811,BLG01T0703.038130,17:50:36.36,-31:53:18.24,9710.33423,36.49,0.072,22.79,20.0,22.23,2,4.43,
KMT-2022-BLG-0812,BLG02K0605.025885,17:51:00.25,-28:25:37.60,9717.40301,16.36,0.123,20.47,20.0,20.57,2,4.33,
KMT-2022-BLG-0813,BLG02M0307.022490,17:57:45.43,-28:12:03.31,9723.62986,182.99,0.029,22.82,18.77,18.77,1,1.9,
KMT-2022-BLG-0814,BLG02M0801.018636,17:54:40.09,-28:55:33.74,9716.80848,21.38,0.031,20.12,18.54,18.54,2,1.9,
KMT-2022-BLG-0815,SAO03K0805.014979,17:57:43.22,-27:17:21.19,9733.39867,43.85,0.284,20.53,19.62,19.62,2,2.82,
KMT-2022-BLG-0816,BLG03T0507.018645,17:59:17.64,-28:14:04.49,9709.98311,9.3,0.999,19.32,18.5,18.5,1,1.46,
KMT-2022-BLG-0817,BLG04K0804.010867,17:59:26.75,-29:35:57.98,9718.49044,111.63,1.0,18.0,17.94,17.94,1,1.36,
KMT-2022-BLG-0818,BLG04T0304.039922,18:02:00.88,-30:40:12.50,9715.04707,12.58,0.999,19.39,19.5,19.5,1,1.25,
KMT-2022-BLG-0819,BLG12N0604.004535,17:29:17.59,-28:28:20.50,9783.99858,199.97,0.23,18.69,18.11,18.11,2,2.03,
KMT-2022-BLG-0820,BLG13M0108.001601,17:39:39.13,-33:24:20.95,9786.75174,174.99,0.793,17.79,17.54,17.54,2,3.25,
KMT-2022-BLG-0821,SAO14K0402.100563,17:34:28.16,-28:38:23.60,9716.04288,13.04,0.184,21.44,20.0,22.41,2,3.41,
KMT-2022-BLG-0822,BLG14K0505.033397,17:34:22.39,-28:18:50.15,9718.88334,17.16,0.092,20.51,20.0,20.52,2,2.95,
KMT-2022-BLG-0823,SAO14M0508.055762,17:38:49.11,-27:51:28.80,9712.68091,19.03,0.072,22.0,20.0,21.01,2,2.66,
KMT-2022-BLG-0824,BLG14T0308.048411,17:35:29.43,-29:00:56.56,9713.34353,14.87,0.039,23.08,20.0,21.41,2,3.32,
KMT-2022-BLG-0825,BLG15T0603.024090,17:33:18.44,-27:29:26.16,9714.64985,11.16,0.387,19.34,20.0,20.75,2,2.78,
KMT-2022-BLG-0826,BLG16M0206.046212,17:40:42.73,-23:51:46.66,9726.67023,40.92,0.049,20.94,20.0,20.7,2,1.75,
KMT-2022-BLG-0827,BLG16M0404.076613,17:39:38.73,-24:09:25.99,9715.59063,7.3,0.459,20.03,20.0,21.65,2,1.62,
KMT-2022-BLG-0828,BLG17T0304.011864,17:42:55.17,-33:54:13.79,9715.63367,11.03,0.078,21.89,19.42,19.42,1,2.43,
KMT-2022-BLG-0829,BLG18K0604.020119,17:42:47.92,-26:17:46.25,9724.06569,80.52,0.058,22.46,20.0,20.06,2,2.86,
KMT-2022-BLG-0830,BLG18K0605.072085,17:42:49.55,-26:09:11.48,9713.03109,42.02,0.025,24.06,20.0,21.67,2,3.11,
KMT-2022-BLG-0831,BLG18T0506.104729,17:43:15.25,-27:04:17.69,9713.34812,2.09,0.535,20.69,20.0,25.0,3,3.73,
KMT-2022-BLG-0832,BLG19M0208.003739,17:49:27.48,-23:42:14.00,9723.01598,50.47,0.78,19.13,17.59,17.59,4,2.09,
KMT-2022-BLG-0833,BLG22K0405.001566,17:52:22.67,-32:35:24.50,9703.01711,38.87,0.204,20.82,15.82,15.82,1,1.49,
