Event,FieldStarID,RA,Dec,t_0,t_E,u_0,Isource,Ibase,Icat,Ctype,A_I,Related_event
KMT-2023-BLG-0884,BLG41M0404.035835,17:56:58.16,-30:46:34.28,60075.18856,11.9,0.578,19.9,19.06,19.06,1,1.39,
KMT-2023-BLG-0885,BLG41M0706.003798,17:55:03.83,-30:27:31.28,60083.69248,20.43,0.78,18.4,17.33,17.33,1,3.29,
KMT-2023-BLG-0886,BLG41T0104.045481,17:53:54.90,-31:52:18.30,60086.05424,13.18,0.162,19.65,19.7,19.7,1,1.84,
KMT-2023-BLG-0887,BLG41T0501.006336,17:51:09.83,-32:14:35.81,60152.426,40.99,0.278,18.01,17.99,17.99,1,2.61,MB23299 OB230772
KMT-2023-BLG-0888,BLG42M0601.018531,17:55:36.38,-29:05:06.97,60130.87436,58.14,0.494,18.75,18.65,18.65,2,1.62,
KMT-2023-BLG-0889,SAO42M0605.030778,17:55:37.87,-28:30:26.96,60075.00326,24.23,0.534,19.97,19.84,19.84,2,2.11,OB230443
KMT-2023-BLG-0890,SAO42T0707.003709,17:49:58.69,-29:21:58.72,60065.43184,33.15,0.904,18.83,17.34,17.34,1,4.84,OB230390
KMT-2023-BLG-0891,BLG01K0805.010564,17:49:51.09,-30:28:13.51,60087.66359,49.53,0.566,20.25,18.14,18.14,1,3.21,
KMT-2023-BLG-0892,BLG02N0808.009558,17:54:46.91,-29:07:53.18,60080.72739,18.28,0.065,22.28,17.32,17.32,1,2.1,
KMT-2023-BLG-0893,BLG04K0402.033020,18:01:25.46,-29:47:03.52,60080.88277,21.27,0.503,18.71,18.79,18.79,1,1.27,
KMT-2023-BLG-0894,BLG12N0502.020446,17:30:00.08,-28:41:56.15,60080.24113,16.34,0.21,20.87,19.89,19.89,2,2.34,
KMT-2023-BLG-0895,BLG15K0308.051881,17:35:33.85,-25:49:36.91,60079.85461,24.08,0.099,21.8,20.0,22.29,2,3.01,
KMT-2023-BLG-0896,BLG18T0705.024021,17:42:16.86,-27:17:12.26,60078.82935,13.02,0.073,23.19,20.0,20.86,2,3.68,
KMT-2023-BLG-0897,BLG20N0501.001415,17:47:52.35,-23:29:04.20,60223.24621,81.06,0.311,16.42,16.41,16.41,2,1.67,OB230835
KMT-2023-BLG-0898,BLG22K0106.021342,17:53:53.01,-32:27:56.81,60096.15362,19.84,0.071,18.94,18.82,18.82,1,1.37,MB23212 OB230660
KMT-2023-BLG-0899,BLG22M0801.029142,17:54:44.54,-33:08:37.79,60104.76486,33.3,1.0,19.3,19.29,19.29,1,1.34,
KMT-2023-BLG-0900,BLG22M0804.001441,17:55:01.99,-32:46:50.02,60092.99708,7.82,0.983,15.77,15.76,15.76,1,1.41,MB23201 OB230638
KMT-2023-BLG-0901,BLG33K0607.052844,18:10:08.40,-29:08:15.68,60102.03576,30.01,0.603,19.69,19.82,19.82,1,0.67,
KMT-2023-BLG-0902,BLG36M0504.043887,18:17:42.04,-23:15:56.59,60074.79346,26.99,0.195,20.1,20.0,20.28,1,1.21,
KMT-2023-BLG-0903,BLG37K0403.002864,17:42:01.29,-34:56:35.16,60236.44238,102.7,0.189,17.14,17.14,17.14,2,1.96,OB230665
KMT-2023-BLG-0904,BLG38T0508.027677,17:52:30.38,-22:42:43.20,60079.46057,4.31,0.25,19.32,19.61,19.61,1,2.23,
KMT-2023-BLG-0905,SAO02K0405.035228,17:52:16.37,-28:21:48.53,60082.49207,13.36,0.076,20.58,20.0,20.67,2,3.41,OB230502
KMT-2023-BLG-0906,BLG02M0507.012198,17:56:27.00,-28:08:42.61,60083.07015,33.67,0.134,19.87,17.88,17.88,1,1.97,OB230444 OB230483
KMT-2023-BLG-0907,SAO02N0406.053738,17:57:07.84,-29:22:29.32,60080.78118,1.0,0.246,19.5,19.5,19.5,1,1.85,
KMT-2023-BLG-0908,BLG02N0502.035936,17:56:30.76,-29:54:27.29,60081.75185,3.81,0.647,19.15,19.23,19.23,1,1.68,
KMT-2023-BLG-0909,SAO03N0402.074721,18:04:50.25,-28:46:34.00,60082.67433,18.9,0.136,21.88,19.72,19.72,1,0.84,
KMT-2023-BLG-0910,SAO11K0405.065333,17:25:34.36,-29:20:29.40,60080.96921,2.02,0.479,20.23,20.0,20.67,1,1.74,
KMT-2023-BLG-0911,SAO11K0702.015848,17:23:41.90,-29:43:49.51,60094.50685,51.4,0.05,23.03,19.66,19.66,2,1.81,
KMT-2023-BLG-0912,SAO11N0504.012727,17:29:24.09,-30:38:13.81,60082.15493,6.23,0.275,19.97,20.0,20.07,2,3.89,
KMT-2023-BLG-0913,BLG13K0105.037715,17:34:39.10,-33:42:11.88,60079.4811,19.13,0.461,20.42,20.0,22.25,2,4.57,
KMT-2023-BLG-0914,SAO14K0108.056687,17:36:08.06,-27:54:07.99,60081.38829,36.54,0.014,23.76,20.0,21.7,2,3.55,
KMT-2023-BLG-0915,BLG14K0407.003421,17:34:31.88,-28:00:40.68,60231.6032,103.75,0.098,17.68,17.72,17.72,2,2.82,
KMT-2023-BLG-0916,BLG14T0703.110572,17:32:56.56,-29:38:44.12,60128.05459,199.98,0.043,20.59,20.0,25.0,3,2.86,OB230584
KMT-2023-BLG-0917,BLG14T0803.004748,17:32:30.59,-29:38:33.61,60079.97647,27.61,0.014,23.26,18.21,18.21,2,3.07,
KMT-2023-BLG-0918,BLG16K0705.029784,17:33:17.76,-24:02:23.35,60082.55655,42.03,0.065,22.68,20.0,20.68,2,1.85,
KMT-2023-BLG-0919,SAO17N0507.022203,17:46:52.35,-33:28:20.21,60080.32494,17.21,0.034,23.17,19.21,19.21,1,1.73,
KMT-2023-BLG-0920,BLG19K0201.054382,17:45:13.59,-24:35:11.00,60080.94951,17.92,0.088,22.75,20.0,20.91,2,2.64,
KMT-2023-BLG-0921,BLG20N0107.020542,17:50:20.47,-22:47:32.10,60098.90383,30.85,0.009,20.09,19.36,19.36,1,2.06,OB230650
KMT-2023-BLG-0922,BLG22M0405.062471,17:57:27.88,-32:33:52.81,60082.87391,16.34,0.299,20.89,20.0,20.32,1,1.38,
KMT-2023-BLG-0923,BLG37M0801.058406,17:44:56.14,-35:16:29.24,60092.76097,32.67,0.186,20.87,20.0,20.69,2,1.35,OB230557
KMT-2023-BLG-0924,SAO42M0807.008188,17:54:19.99,-28:17:47.98,60084.75668,10.1,0.9,18.68,18.15,18.15,4,2.77,
KMT-2023-BLG-0925,BLG01N0603.055128,17:56:16.96,-31:54:53.60,60090.58293,14.05,0.267,19.72,19.65,19.65,1,1.16,OB230620
KMT-2023-BLG-0926,SAO03T0306.037409,18:00:41.02,-28:15:56.41,60083.74782,18.9,0.274,20.91,18.77,18.77,1,1.28,
KMT-2023-BLG-0927,BLG04T0605.044937,18:00:36.46,-30:32:28.61,60085.56445,25.82,0.003,20.96,19.27,19.27,1,1.11,MB23200
KMT-2023-BLG-0928,SAO12T0705.008016,17:23:29.85,-28:17:23.75,60087.3125,51.65,0.656,19.47,19.42,19.42,2,1.87,
KMT-2023-BLG-0929,BLG13N0808.018523,17:34:58.96,-34:26:50.75,60117.8369,177.62,0.317,20.01,20.0,20.75,2,3.92,
KMT-2023-BLG-0930,SAO14N0501.022667,17:38:51.74,-29:54:28.40,60081.14435,4.48,0.02,23.16,20.0,21.78,2,4.77,
KMT-2023-BLG-0931,SAO19N0707.005847,17:47:11.48,-24:54:38.45,60143.58144,126.18,0.132,20.3,19.0,19.0,2,3.61,OB230667
KMT-2023-BLG-0932,BLG31M0606.028706,18:15:11.73,-25:04:31.19,60194.70583,199.18,0.051,19.52,19.59,19.59,1,1.35,MB23345 OB230756
KMT-2023-BLG-0933,BLG37K0204.080496,17:43:34.02,-34:48:28.91,60091.27557,21.58,0.828,20.21,20.0,21.97,2,2.38,
KMT-2023-BLG-0934,SSO01K0503.075275,17:51:52.34,-30:44:17.81,60082.5851,2.27,0.015,20.02,20.0,20.59,1,2.01,
KMT-2023-BLG-0935,BLG02N0308.045295,17:57:51.92,-29:08:51.40,60082.31117,47.97,0.205,19.93,19.15,19.15,1,1.42,
KMT-2023-BLG-0936,BLG03K0201.029531,18:01:11.28,-27:52:35.40,60086.70846,62.11,0.16,19.43,18.74,18.74,1,1.26,MB23192
KMT-2023-BLG-0937,SAO19K0502.034796,17:43:38.69,-24:22:09.41,60083.89328,14.61,0.37,19.89,19.94,19.94,1,2.15,
KMT-2023-BLG-0938,BLG19N0802.005097,17:46:23.98,-25:32:41.14,60083.62873,53.18,0.833,19.31,18.24,18.24,2,3.04,
KMT-2023-BLG-0939,BLG22T0207.023955,17:53:39.81,-33:28:19.42,60162.13761,126.57,0.061,18.97,19.15,19.15,1,1.36,MB23227 OB230232
KMT-2023-BLG-0940,BLG02T0505.060325,17:51:37.02,-29:31:44.80,60086.00028,6.83,0.031,22.49,20.0,20.21,1,2.51,
KMT-2023-BLG-0941,BLG03K0502.010476,17:59:15.07,-27:39:15.59,60084.04197,7.96,0.128,20.84,17.86,17.86,1,2.26,OB230514
KMT-2023-BLG-0942,BLG03T0102.084628,18:01:42.02,-28:49:09.98,60087.01854,9.23,0.006,21.35,19.91,19.91,1,1.17,MB23204 OB230531
KMT-2023-BLG-0943,BLG04M0201.018063,18:07:51.40,-29:59:04.42,60084.21926,5.66,0.289,18.99,18.59,18.59,1,0.73,
KMT-2023-BLG-0944,BLG04N0806.030813,18:04:25.37,-30:28:06.49,60086.46036,8.65,0.198,21.49,19.14,19.14,1,1.22,
KMT-2023-BLG-0945,BLG11N0304.051398,17:31:04.07,-30:33:29.09,60086.5175,141.68,0.002,24.2,20.0,21.2,2,2.8,
KMT-2023-BLG-0946,BLG11N0508.011979,17:29:46.64,-30:05:30.52,60090.04441,8.39,0.006,19.41,19.2,19.2,2,2.17,
KMT-2023-BLG-0947,BLG12M0102.027328,17:32:04.07,-27:31:49.66,60094.62128,30.35,0.326,20.56,20.0,20.51,2,2.59,OB230695
KMT-2023-BLG-0948,BLG12T0201.032204,17:26:42.61,-28:47:13.67,60095.14347,48.98,0.293,20.82,20.0,20.27,2,2.08,OB230595
KMT-2023-BLG-0949,BLG14K0606.019983,17:33:40.66,-28:05:29.26,60093.38378,177.89,0.004,23.57,20.0,20.09,2,2.72,OB230581
KMT-2023-BLG-0950,BLG14N0305.039438,17:40:07.76,-29:22:42.46,60085.42962,8.32,0.075,22.53,20.0,23.28,3,6.82,
KMT-2023-BLG-0951,BLG14N0406.003903,17:39:28.46,-29:12:53.10,60084.28254,12.33,0.006,23.61,19.47,19.47,2,5.12,
KMT-2023-BLG-0952,BLG15T0701.078781,17:32:50.16,-27:44:56.36,60088.6415,6.62,0.715,19.99,20.0,21.97,2,2.53,
KMT-2023-BLG-0953,BLG17M0105.041120,17:49:22.72,-32:38:43.37,60087.49839,11.16,0.485,19.59,20.0,21.21,2,2.88,
KMT-2023-BLG-0954,BLG17T0204.034238,17:43:35.08,-33:51:16.27,60087.59045,12.56,0.051,21.84,20.0,21.0,2,3.2,
KMT-2023-BLG-0955,BLG18K0405.085026,17:43:50.12,-26:10:16.10,60083.03229,12.1,0.107,21.99,20.0,21.77,2,2.88,
KMT-2023-BLG-0956,BLG18K0503.077933,17:43:31.07,-26:21:41.29,60089.3838,18.83,0.197,20.95,20.0,21.47,2,2.84,
KMT-2023-BLG-0957,BLG18M0808.005293,17:46:29.42,-25:43:01.45,60091.62181,17.04,0.43,20.07,17.87,17.87,2,2.49,
KMT-2023-BLG-0958,BLG20K0401.016844,17:44:08.59,-22:23:44.52,60087.43945,8.85,0.068,20.93,20.0,20.21,4,1.96,
KMT-2023-BLG-0959,BLG20M0804.002308,17:46:10.02,-22:05:25.76,60080.49654,26.97,1.0,19.0,17.04,17.04,4,1.67,
KMT-2023-BLG-0960,BLG20T0503.028262,17:43:32.39,-23:17:33.36,60221.23785,55.86,0.222,19.63,20.0,20.04,2,1.77,OB231302
KMT-2023-BLG-0961,BLG21K0102.020937,17:53:49.45,-35:03:42.08,60092.70474,10.79,0.455,19.43,19.19,19.19,1,1.03,
KMT-2023-BLG-0962,BLG22T0305.001111,17:52:40.31,-33:41:57.70,60085.89509,26.3,1.0,19.99,15.96,15.96,1,1.82,
KMT-2023-BLG-0963,BLG31M0204.054891,18:17:26.81,-25:18:09.79,60088.38999,11.37,0.119,20.31,20.0,20.32,1,0.9,
KMT-2023-BLG-0964,BLG31M0404.044034,18:16:23.64,-25:17:38.40,60144.57096,85.57,0.29,19.62,19.8,19.8,1,0.93,OB230770
KMT-2023-BLG-0965,BLG32T0606.029425,18:08:00.22,-28:17:47.40,60107.79255,35.8,0.6,18.87,18.91,18.91,1,1.0,OB230720
KMT-2023-BLG-0966,BLG33T0503.035042,18:10:15.47,-30:50:25.01,60084.97201,6.07,0.113,20.51,19.58,19.58,1,0.57,
KMT-2023-BLG-0967,BLG34K0106.066338,18:03:41.10,-31:25:12.11,60085.27419,6.26,0.37,20.4,20.0,20.47,1,1.0,
KMT-2023-BLG-0968,BLG34K0702.017847,17:59:56.32,-31:51:41.18,60132.77423,46.13,0.01,19.21,18.83,18.83,1,1.25,OB230705
KMT-2023-BLG-0969,BLG37M0807.069318,17:44:44.77,-34:29:47.80,60085.91893,7.19,0.768,19.93,20.0,20.65,1,1.67,
KMT-2023-BLG-0970,BLG41M0401.021200,17:57:01.77,-31:05:28.50,60091.9539,1.61,0.014,19.17,18.65,18.65,1,1.17,
KMT-2023-BLG-0971,BLG43N0307.027331,18:05:02.42,-28:20:42.61,60086.05808,10.28,0.678,19.42,18.58,18.58,1,1.01,OB230534
KMT-2023-BLG-0972,BLG01T0301.003285,17:52:49.67,-32:07:13.58,60125.74841,22.72,0.894,16.64,16.62,16.62,1,1.82,MB23240
KMT-2023-BLG-0973,BLG02M0801.000972,17:54:54.30,-28:55:00.34,60120.06488,20.36,0.114,15.2,15.19,15.19,2,1.93,MB23218
KMT-2023-BLG-0974,SAO02N0706.005391,17:55:13.29,-29:22:28.81,60105.0064,53.02,0.727,17.93,16.19,16.19,1,1.65,MB23235 OB230517
KMT-2023-BLG-0975,BLG11K0104.002994,17:27:05.38,-29:26:05.39,60112.94341,24.93,0.999,17.45,16.65,16.65,1,1.89,OB230648
KMT-2023-BLG-0976,BLG14M0701.014418,17:37:45.95,-28:44:31.52,60118.83339,51.88,0.455,19.89,19.93,19.93,2,3.26,OB230700
KMT-2023-BLG-0977,BLG17M0703.009307,17:45:51.18,-32:50:34.48,60089.3809,43.44,0.027,21.84,19.64,19.64,3,3.83,
KMT-2023-BLG-0978,BLG17N0403.064500,17:47:22.45,-33:59:34.12,60091.76708,29.3,0.189,20.8,20.0,20.53,1,1.64,
KMT-2023-BLG-0979,SSO18M0707.010249,17:46:43.17,-25:55:29.42,60106.58272,36.4,0.417,19.5,19.39,19.39,2,3.18,OB230599
KMT-2023-BLG-0980,BLG20M0206.008246,17:49:24.09,-21:44:53.09,60098.17125,52.58,0.154,21.1,19.34,19.34,4,2.54,OB230574
KMT-2023-BLG-0981,BLG35K0404.013855,18:02:15.49,-25:18:18.72,60107.3722,42.14,0.49,19.96,20.0,20.59,2,3.78,
KMT-2023-BLG-0982,BLG42T0202.023744,17:53:10.74,-30:04:16.28,60088.9117,7.01,0.145,19.95,18.45,18.45,1,1.56,OB230504
KMT-2023-BLG-0983,BLG43N0606.058974,18:03:16.77,-28:28:43.50,60087.19507,6.08,0.257,20.36,19.27,19.27,1,0.95,
KMT-2023-BLG-0984,BLG11K0202.005028,17:26:33.97,-29:40:18.41,60123.22366,39.26,0.229,18.09,18.11,18.11,2,2.11,OB230566
KMT-2023-BLG-0985,BLG11T0202.012897,17:26:32.30,-30:49:08.08,60093.69032,91.47,0.062,22.11,20.0,20.55,2,3.35,
KMT-2023-BLG-0986,BLG15N0203.018025,17:40:53.68,-27:32:41.57,60092.22006,94.56,0.06,22.21,20.0,20.12,2,3.18,OB230586
KMT-2023-BLG-0987,BLG17K0605.002809,17:41:18.73,-32:38:02.72,60238.39998,199.98,0.233,19.1,18.27,18.27,2,3.74,
KMT-2023-BLG-0988,BLG18T0607.016150,17:42:36.18,-27:00:23.72,60110.89609,34.23,0.166,20.18,20.0,20.4,2,3.78,OB230718
KMT-2023-BLG-0989,BLG19T0702.081429,17:42:23.22,-25:28:27.23,60089.21899,12.14,0.026,21.66,20.0,21.87,2,2.64,
KMT-2023-BLG-0990,BLG31T0502.002559,18:10:50.95,-26:42:46.51,60122.41818,16.41,0.541,16.13,16.13,16.13,1,1.1,MB23236 OB230694
KMT-2023-BLG-0991,BLG33K0608.064873,18:09:44.91,-29:01:14.92,60084.64473,21.01,0.016,22.49,20.0,20.42,1,0.83,
KMT-2023-BLG-0992,BLG34K0508.007452,18:01:05.84,-31:08:16.69,60086.24894,23.87,0.219,19.16,18.02,18.02,1,1.44,MB23215 OB230542
KMT-2023-BLG-0993,BLG37N0507.003694,17:46:44.45,-35:33:48.38,60139.41835,41.24,0.999,17.93,17.16,17.16,1,1.2,
KMT-2023-BLG-0994,BLG43N0308.031230,18:04:54.30,-28:11:06.40,60087.04747,7.73,0.095,22.03,18.6,18.6,1,0.96,
KMT-2023-BLG-0995,BLG02N0503.002904,17:56:49.08,-29:50:01.21,60092.03615,1.12,0.048,21.87,16.03,16.03,1,1.98,
KMT-2023-BLG-0996,BLG04K0507.084917,18:01:19.90,-29:09:29.09,60088.89426,4.67,0.207,20.07,20.0,20.31,1,1.27,OB230529
KMT-2023-BLG-0997,SAO04M0803.002826,18:04:27.70,-29:37:39.79,60090.34897,12.44,0.992,16.89,15.93,15.93,1,0.84,MB23209 OB230540
KMT-2023-BLG-0998,BLG11T0208.016809,17:26:33.99,-30:00:44.46,60092.60732,25.16,0.057,21.8,20.0,20.03,2,2.5,
KMT-2023-BLG-0999,SAO11T0606.016270,17:24:07.75,-30:18:00.68,60088.90077,16.41,0.012,21.55,20.0,20.41,2,2.51,OB230596
KMT-2023-BLG-1000,BLG14M0601.015662,17:38:37.22,-28:48:26.78,60100.49908,22.54,0.172,20.05,20.0,20.05,2,3.9,OB230618 OB230668
KMT-2023-BLG-1001,SAO14T0701.067378,17:32:39.78,-29:51:24.01,60093.92748,58.97,0.034,21.41,20.0,21.46,2,2.74,
KMT-2023-BLG-1002,BLG15M0307.004356,17:40:13.38,-25:50:49.06,60090.85018,4.39,0.906,18.44,18.44,18.44,2,2.97,OB230587
KMT-2023-BLG-1003,BLG15N0204.035957,17:40:34.52,-27:27:40.93,60090.33244,6.44,0.865,19.97,20.0,20.82,2,3.2,
KMT-2023-BLG-1004,SAO15N0505.093258,17:38:49.20,-27:14:43.76,60088.44245,6.31,0.054,22.17,20.0,21.71,2,3.04,
KMT-2023-BLG-1005,BLG17N0401.001096,17:47:23.29,-34:13:48.61,60131.96389,38.08,0.998,16.73,15.61,15.61,1,1.51,MB23230 OB230712
KMT-2023-BLG-1006,SAO18N0708.024176,17:47:03.56,-26:54:49.07,60091.85986,56.9,0.156,21.57,20.0,21.33,2,4.72,
KMT-2023-BLG-1007,SAO18T0107.015777,17:45:50.32,-26:56:05.46,60112.25849,34.65,0.583,19.91,20.0,20.3,2,4.12,
KMT-2023-BLG-1008,SSO20T0101.007849,17:45:54.03,-23:30:09.61,,,,,18.16,18.16,1,1.72,OB230774
KMT-2023-BLG-1009,BLG21K0405.012733,17:51:58.29,-34:45:46.58,60090.59779,33.11,0.411,20.24,18.28,18.28,1,0.81,
KMT-2023-BLG-1010,BLG22K0205.002702,17:53:23.94,-32:35:03.91,60102.43922,14.36,0.672,17.97,16.3,16.3,1,1.62,MB23226 OB230661
KMT-2023-BLG-1011,BLG22T0507.006085,17:51:48.50,-33:33:03.35,60104.83093,17.57,0.029,18.53,18.2,18.2,2,1.9,MB23222 OB230619
KMT-2023-BLG-1012,BLG32K0406.012745,18:09:03.12,-27:08:20.40,60164.28772,76.28,0.397,18.3,18.32,18.32,1,1.11,MB23333 OB230656
KMT-2023-BLG-1013,SSO34K0507.020608,18:01:09.68,-31:15:59.51,60087.97952,16.18,0.046,21.57,19.02,19.02,1,1.32,
KMT-2023-BLG-1014,BLG37K0102.011642,17:44:15.96,-35:06:41.22,60101.161,35.38,0.451,19.4,18.92,18.92,2,1.41,
KMT-2023-BLG-1015,BLG37K0203.096029,17:43:37.11,-35:01:57.07,60098.20311,45.74,0.028,21.46,20.0,22.3,2,1.76,
KMT-2023-BLG-1016,BLG41K0607.045129,17:50:43.22,-30:24:53.71,60090.43358,28.9,0.103,22.48,20.0,20.08,1,2.61,
KMT-2023-BLG-1017,BLG41M0703.081113,17:55:15.97,-30:52:23.30,60090.7825,18.23,0.298,21.33,20.0,20.09,1,1.36,
KMT-2023-BLG-1018,BLG42K0101.009816,17:53:41.83,-28:59:47.18,60094.41586,19.35,0.895,17.23,17.06,17.06,1,2.19,OB230479
KMT-2023-BLG-1019,SSO42K0206.100081,17:53:13.84,-28:20:19.64,60091.30547,76.97,0.054,22.86,20.0,25.0,3,2.66,
KMT-2023-BLG-1020,BLG42M0705.020067,17:55:10.47,-28:30:48.46,60102.74566,26.38,0.111,19.78,19.32,19.32,2,2.43,MB23232 OB230509
KMT-2023-BLG-1021,BLG42N0204.002212,17:57:55.77,-29:42:30.38,60080.99767,38.27,0.999,17.87,15.48,15.48,1,1.28,
KMT-2023-BLG-1022,SAO43T0302.019749,18:00:00.86,-28:53:15.40,60090.10101,8.27,0.019,20.95,18.05,18.05,1,1.07,OB230519 OB230532 OB230533
KMT-2023-BLG-1023,BLG02M0503.101204,17:56:40.60,-28:41:16.40,60091.08972,3.51,0.303,20.01,20.0,20.24,1,1.75,OB230521
KMT-2023-BLG-1024,BLG03T0806.025936,17:57:23.13,-28:21:53.71,60102.198,17.51,1.0,18.89,18.62,18.62,1,1.69,
KMT-2023-BLG-1025,BLG12N0403.036007,17:30:25.88,-28:35:08.30,60114.12806,42.38,0.281,20.0,20.0,20.25,2,2.06,OB230687
KMT-2023-BLG-1026,BLG15M0401.041791,17:39:41.87,-26:41:15.79,60090.24333,24.01,0.03,22.52,20.0,21.16,3,3.0,
KMT-2023-BLG-1027,BLG15N0601.062917,17:38:20.13,-27:45:54.65,60090.16898,8.03,0.015,23.13,20.0,21.01,2,2.62,
KMT-2023-BLG-1028,BLG16T0102.046725,17:36:22.77,-25:31:06.92,60088.30503,115.46,0.031,24.49,20.0,22.58,2,3.91,
KMT-2023-BLG-1029,BLG19K0708.014601,17:42:25.27,-23:38:24.61,60095.26037,53.53,0.267,22.63,19.28,19.28,1,2.04,
KMT-2023-BLG-1030,BLG19M0707.003901,17:46:58.23,-23:45:47.59,60092.30041,4.71,0.113,20.03,17.32,17.32,1,2.19,
KMT-2023-BLG-1031,BLG21K0403.015334,17:52:03.29,-34:59:16.12,60109.49653,40.73,0.944,18.39,18.3,18.3,1,0.63,OB230653
KMT-2023-BLG-1032,BLG32K0501.031994,18:08:43.93,-27:48:50.62,60091.62117,26.43,0.09,21.76,18.98,18.98,1,1.1,
KMT-2023-BLG-1033,BLG32T0601.022758,18:08:11.05,-28:53:12.01,60096.18996,27.32,0.187,21.58,18.61,18.61,1,0.97,
KMT-2023-BLG-1034,SSO33T0805.036048,18:08:59.77,-30:35:23.89,60089.87204,33.05,0.213,21.07,19.52,19.52,1,0.72,
KMT-2023-BLG-1035,BLG34N0502.023554,18:06:25.75,-33:03:24.52,60088.59569,3.16,0.323,19.05,19.3,19.3,1,0.63,
KMT-2023-BLG-1036,BLG42K0607.008943,17:50:52.42,-28:18:30.31,60092.96279,6.73,0.555,19.84,19.85,19.85,2,4.93,
KMT-2023-BLG-1037,BLG42M0404.059089,17:56:58.28,-28:37:33.38,60098.02638,14.99,0.137,19.32,19.48,19.48,1,1.79,MB23225 OB230520
KMT-2023-BLG-1038,BLG42N0604.027253,17:55:35.46,-29:49:34.39,60106.54371,25.4,0.116,19.53,18.57,18.57,1,1.41,MB23229 OB230515
KMT-2023-BLG-1039,BLG42T0507.049869,17:51:26.41,-29:26:17.41,60100.8546,37.05,0.204,21.36,20.0,20.78,1,3.53,
KMT-2023-BLG-1040,SAO43M0502.003221,18:03:43.16,-27:49:04.30,60131.59639,40.9,0.845,16.99,15.95,15.95,1,1.09,MB23256 OB230607
KMT-2023-BLG-1041,BLG01M0706.067541,17:55:21.42,-30:19:48.50,60102.22424,33.02,0.326,20.03,20.0,20.35,1,1.93,OB230791
KMT-2023-BLG-1042,SAO01T0706.055782,17:50:26.05,-31:27:20.09,60095.1571,35.57,0.01,22.62,20.0,25.0,3,4.51,
KMT-2023-BLG-1043,BLG02M0807.004865,17:54:58.43,-28:10:15.64,60094.29182,10.5,0.011,21.16,17.91,17.91,2,2.91,
KMT-2023-BLG-1044,BLG02N0603.090600,17:56:00.10,-29:49:44.18,60092.18132,11.97,0.104,21.16,20.0,20.29,1,1.8,
KMT-2023-BLG-1045,SAO02N0805.023942,17:55:03.93,-29:33:37.91,60097.77507,7.57,0.269,18.44,18.31,18.31,1,1.34,MB23223
KMT-2023-BLG-1046,SAO03K0301.074128,18:00:31.01,-27:47:11.51,60093.489,7.88,0.27,20.22,20.0,20.04,1,1.62,
KMT-2023-BLG-1047,BLG03M0408.050933,18:04:51.39,-26:53:20.11,60092.30535,3.72,0.281,19.51,19.42,19.42,1,1.19,
KMT-2023-BLG-1048,BLG04N0404.042467,18:06:30.71,-30:38:34.40,60096.01024,22.44,0.092,21.3,19.87,19.87,1,1.12,
KMT-2023-BLG-1049,BLG11N0405.116215,17:30:12.71,-30:23:07.40,60098.18394,79.0,0.014,22.72,20.0,25.0,3,2.63,
KMT-2023-BLG-1050,BLG11N0606.054375,17:29:12.48,-30:16:29.86,60098.14352,17.15,0.029,20.73,20.0,21.04,2,2.3,
KMT-2023-BLG-1051,BLG12T0603.013592,17:24:17.04,-28:32:30.16,60095.40409,9.26,0.216,19.93,19.96,19.96,2,2.09,OB230614
KMT-2023-BLG-1052,BLG12T0802.010289,17:22:55.59,-28:42:03.46,60094.89653,54.43,0.089,21.69,19.96,19.96,2,2.16,
KMT-2023-BLG-1053,BLG14K0303.032843,17:35:12.97,-28:29:34.84,60096.37682,14.04,0.8,20.68,20.0,20.87,2,3.14,
KMT-2023-BLG-1054,BLG14K0607.005672,17:33:34.58,-28:02:10.21,60091.41199,20.23,0.079,22.36,18.28,18.28,2,2.73,
KMT-2023-BLG-1055,BLG14T0604.002174,17:33:23.76,-29:27:28.76,60091.98465,8.8,0.01,20.49,17.41,17.41,2,3.05,
KMT-2023-BLG-1056,SAO15M0803.046090,17:37:20.34,-26:26:54.20,60105.19563,29.2,0.388,20.16,20.0,21.12,2,2.9,
KMT-2023-BLG-1057,BLG15T0302.016627,17:35:30.12,-27:38:25.66,60093.91074,35.42,0.586,20.31,20.0,20.02,2,2.62,
KMT-2023-BLG-1058,SAO15T0501.044235,17:34:17.78,-27:43:57.76,60091.54309,1.23,0.135,19.85,20.0,20.95,2,2.67,
KMT-2023-BLG-1059,BLG16K0805.008407,17:32:51.77,-24:01:18.88,60093.65375,18.46,0.082,22.32,19.54,19.54,2,1.7,
KMT-2023-BLG-1060,BLG17K0801.014388,17:39:47.86,-33:11:29.15,60116.49949,34.61,0.095,19.85,20.0,20.0,2,3.34,OB230716
KMT-2023-BLG-1061,BLG17N0405.011587,17:47:41.65,-33:41:34.58,60091.87635,21.03,0.942,19.33,19.01,19.01,1,1.86,
KMT-2023-BLG-1062,SSO19T0208.075874,17:44:58.00,-24:49:19.67,60091.72003,23.73,0.086,21.65,20.0,21.73,2,2.72,
KMT-2023-BLG-1063,BLG19T0304.034021,17:44:20.52,-25:14:41.86,60096.37829,11.03,0.053,21.26,20.0,20.83,2,2.97,
KMT-2023-BLG-1064,BLG21M0103.046822,17:58:57.13,-34:55:54.08,60093.95328,6.13,0.139,20.02,20.0,20.23,1,0.59,
