MJD,Magnitude,Error,Facility,Filter,Observer
2510771.7890099995,19.7698,0.2049,SSO_KMTA42,KMT(I),KMT
2510771.8008399997,19.9867,0.1958,SSO_KMTA42,KMT(I),KMT
2510771.81279,19.5568,0.2906,SSO_KMTA42,KMT(I),KMT
2510772.6076100003,19.38,0.1567,SSO_KMTA42,KMT(I),KMT
2510772.61948,19.4041,0.1677,SSO_KMTA42,KMT(I),KMT
2510772.6314400006,19.471,0.1391,SSO_KMTA42,KMT(I),KMT
2510772.65065,19.6653,0.1512,SSO_KMTA42,KMT(I),KMT
2510772.66259,20.0361,0.1768,SSO_KMTA42,KMT(I),KMT
2510772.67444,19.7067,0.1374,SSO_KMTA42,KMT(I),KMT
2510772.68633,19.7628,0.1471,SSO_KMTA42,KMT(I),KMT
2510772.6982899997,19.7882,0.1808,SSO_KMTA42,KMT(I),KMT
2510772.71751,20.0287,0.2274,SSO_KMTA42,KMT(I),KMT
2510772.7291199993,19.9826,0.1989,SSO_KMTA42,KMT(I),KMT
2510772.74036,19.6668,0.1475,SSO_KMTA42,KMT(I),KMT
2510772.75196,20.4135,0.555,SSO_KMTA42,KMT(I),KMT
2510772.76384,18.9284,0.1271,SSO_KMTA42,KMT(I),KMT
2510772.7839100007,19.9919,0.305,SSO_KMTA42,KMT(I),KMT
2510772.79596,19.824,0.2356,SSO_KMTA42,KMT(I),KMT
2510772.8078700006,19.9124,0.3253,SSO_KMTA42,KMT(I),KMT
2510773.60546,18.5619,0.1017,SSO_KMTA42,KMT(I),KMT
2510773.61744,19.7176,0.2341,SSO_KMTA42,KMT(I),KMT
2510773.63667,19.9164,0.1679,SSO_KMTA42,KMT(I),KMT
2510773.6486300007,19.2696,0.1316,SSO_KMTA42,KMT(I),KMT
2510773.6605399996,20.024,0.306,SSO_KMTA42,KMT(I),KMT
2510773.6725699995,20.0314,0.2771,SSO_KMTA42,KMT(I),KMT
2510773.6844299994,19.7862,0.2392,SSO_KMTA42,KMT(I),KMT
2510774.60427,19.636,0.234,SSO_KMTA42,KMT(I),KMT
2510774.6162899993,20.1547,0.4079,SSO_KMTA42,KMT(I),KMT
2510774.62804,19.5595,0.2062,SSO_KMTA42,KMT(I),KMT
2510774.64002,19.9056,0.3174,SSO_KMTA42,KMT(I),KMT
2510774.6519099995,19.883,0.2829,SSO_KMTA42,KMT(I),KMT
2510774.67105,20.305,0.4243,SSO_KMTA42,KMT(I),KMT
2510774.6828199998,19.5215,0.1918,SSO_KMTA42,KMT(I),KMT
2510774.70319,19.3623,0.2141,SSO_KMTA42,KMT(I),KMT
2510774.71519,19.6905,0.9009,SSO_KMTA42,KMT(I),KMT
2510774.727,19.0103,0.8782,SSO_KMTA42,KMT(I),KMT
2510775.6015600003,19.6227,0.2826,SSO_KMTA42,KMT(I),KMT
2510775.61355,19.9767,0.2337,SSO_KMTA42,KMT(I),KMT
2510775.6255399995,19.7957,0.2492,SSO_KMTA42,KMT(I),KMT
2510775.64205,20.2686,0.4363,SSO_KMTA42,KMT(I),KMT
2510775.65364,19.7341,0.2708,SSO_KMTA42,KMT(I),KMT
2510775.66543,19.9603,0.3452,SSO_KMTA42,KMT(I),KMT
2510775.68535,19.8958,0.2979,SSO_KMTA42,KMT(I),KMT
2510775.6971000005,20.1123,0.3213,SSO_KMTA42,KMT(I),KMT
2510775.7089,19.8342,0.261,SSO_KMTA42,KMT(I),KMT
2510775.7206299994,20.4384,1.9052,SSO_KMTA42,KMT(I),KMT
2510775.7325,20.3011,0.5327,SSO_KMTA42,KMT(I),KMT
2510775.75165,20.4063,0.3482,SSO_KMTA42,KMT(I),KMT
2510775.76337,20.065,0.3234,SSO_KMTA42,KMT(I),KMT
2510775.7752100006,20.3324,0.4131,SSO_KMTA42,KMT(I),KMT
2510775.7871899996,19.801,0.2931,SSO_KMTA42,KMT(I),KMT
2510776.59574,20.3817,0.4237,SSO_KMTA42,KMT(I),KMT
2510776.6147499997,20.3996,0.5236,SSO_KMTA42,KMT(I),KMT
2510776.6262599993,19.9476,0.2807,SSO_KMTA42,KMT(I),KMT
2510776.6380700003,19.8745,0.3474,SSO_KMTA42,KMT(I),KMT
2510776.6504999995,19.8991,0.3,SSO_KMTA42,KMT(I),KMT
2510776.6623100005,20.0807,0.3389,SSO_KMTA42,KMT(I),KMT
2510776.6883199997,20.2401,0.3255,SSO_KMTA42,KMT(I),KMT
2510776.70036,20.0833,0.3121,SSO_KMTA42,KMT(I),KMT
2510776.7121200003,19.5588,0.1778,SSO_KMTA42,KMT(I),KMT
2510776.7292400002,20.4279,0.5071,SSO_KMTA42,KMT(I),KMT
2510776.74096,20.3843,0.2542,SSO_KMTA42,KMT(I),KMT
2510776.76018,19.9371,0.1887,SSO_KMTA42,KMT(I),KMT
2510776.772,20.134,0.2686,SSO_KMTA42,KMT(I),KMT
2510776.7840100005,19.9239,0.1546,SSO_KMTA42,KMT(I),KMT
2510776.79626,20.3234,0.2062,SSO_KMTA42,KMT(I),KMT
2510776.8093299996,20.0364,0.1664,SSO_KMTA42,KMT(I),KMT
2510777.5973000005,19.2391,0.2353,SSO_KMTA42,KMT(I),KMT
2510777.6185100004,19.479,0.2727,SSO_KMTA42,KMT(I),KMT
2510777.6316,19.7503,0.3402,SSO_KMTA42,KMT(I),KMT
2510777.6436899994,19.6756,0.2569,SSO_KMTA42,KMT(I),KMT
2510777.6566199996,19.1391,0.2196,SSO_KMTA42,KMT(I),KMT
2510777.6688199993,19.7687,0.3121,SSO_KMTA42,KMT(I),KMT
2510777.70058,19.9297,0.3309,SSO_KMTA42,KMT(I),KMT
2510777.7139,20.1096,0.4426,SSO_KMTA42,KMT(I),KMT
2510777.7266300004,20.2697,0.6763,SSO_KMTA42,KMT(I),KMT
2510777.7407,20.0573,0.4025,SSO_KMTA42,KMT(I),KMT
2510777.75361,19.896,0.4797,SSO_KMTA42,KMT(I),KMT
2510777.77688,19.6191,0.4274,SSO_KMTA42,KMT(I),KMT
2510777.78971,19.7666,0.4093,SSO_KMTA42,KMT(I),KMT
2510777.81262,20.6714,1.1136,SSO_KMTA42,KMT(I),KMT
2510778.5921100006,20.0504,0.5644,SSO_KMTA42,KMT(I),KMT
2510778.6035200004,18.9438,0.1612,SSO_KMTA42,KMT(I),KMT
2510778.61513,20.103,0.4921,SSO_KMTA42,KMT(I),KMT
2510778.6342399996,19.2934,0.2383,SSO_KMTA42,KMT(I),KMT
2510778.6461900007,20.7286,1.0763,SSO_KMTA42,KMT(I),KMT
2510778.6579100005,20.0785,0.3901,SSO_KMTA42,KMT(I),KMT
2510778.66974,19.9382,0.3351,SSO_KMTA42,KMT(I),KMT
2510778.68169,20.0133,0.2819,SSO_KMTA42,KMT(I),KMT
2510778.70086,19.5364,0.2225,SSO_KMTA42,KMT(I),KMT
2510778.7125499994,19.5593,0.2932,SSO_KMTA42,KMT(I),KMT
2510778.7244300004,20.215,0.5143,SSO_KMTA42,KMT(I),KMT
2510778.7362,20.0044,0.4276,SSO_KMTA42,KMT(I),KMT
2510778.74801,19.76,0.2714,SSO_KMTA42,KMT(I),KMT
2510778.7673899997,19.8471,0.3411,SSO_KMTA42,KMT(I),KMT
2510778.7793300003,20.1191,0.448,SSO_KMTA42,KMT(I),KMT
2510778.7914199997,20.2001,0.6099,SSO_KMTA42,KMT(I),KMT
2510778.8034300003,20.7376,1.958,SSO_KMTA42,KMT(I),KMT
2510778.8168400005,19.7178,0.4838,SSO_KMTA42,KMT(I),KMT
2510779.58885,20.4694,1.0253,SSO_KMTA42,KMT(I),KMT
2510779.60807,19.5386,0.308,SSO_KMTA42,KMT(I),KMT
2510779.6197999995,19.9347,0.5376,SSO_KMTA42,KMT(I),KMT
2510779.63229,19.5605,0.3579,SSO_KMTA42,KMT(I),KMT
2510779.64413,19.4308,0.2926,SSO_KMTA42,KMT(I),KMT
2510779.65615,19.677,0.3314,SSO_KMTA42,KMT(I),KMT
2510779.67624,20.0233,0.5066,SSO_KMTA42,KMT(I),KMT
2510779.6880799998,19.6636,0.2506,SSO_KMTA42,KMT(I),KMT
2510779.70005,20.1485,0.5089,SSO_KMTA42,KMT(I),KMT
2510779.7116100006,19.3118,0.2047,SSO_KMTA42,KMT(I),KMT
2510779.7236100007,19.4412,0.234,SSO_KMTA42,KMT(I),KMT
2510779.7426699996,18.9591,0.171,SSO_KMTA42,KMT(I),KMT
2510779.7547200006,19.9691,0.4253,SSO_KMTA42,KMT(I),KMT
2510779.76659,19.5733,0.2621,SSO_KMTA42,KMT(I),KMT
2510779.7784,19.3879,0.4048,SSO_KMTA42,KMT(I),KMT
2510779.79043,19.8131,0.7362,SSO_KMTA42,KMT(I),KMT
2510779.80973,18.7631,0.2613,SSO_KMTA42,KMT(I),KMT
2510780.5911299996,19.4687,0.545,SSO_KMTA42,KMT(I),KMT
2510780.60307,19.0365,0.3351,SSO_KMTA42,KMT(I),KMT
2510780.6151,18.4915,0.2218,SSO_KMTA42,KMT(I),KMT
2510780.6273999996,18.2308,0.1502,SSO_KMTA42,KMT(I),KMT
2510780.63908,19.3715,0.4132,SSO_KMTA42,KMT(I),KMT
2510781.58328,19.444,0.4594,SSO_KMTA42,KMT(I),KMT
2510781.6026600003,19.7167,0.6904,SSO_KMTA42,KMT(I),KMT
2510781.61434,19.8749,0.8369,SSO_KMTA42,KMT(I),KMT
2510781.62629,20.4607,1.7356,SSO_KMTA42,KMT(I),KMT
2510781.6382599995,19.2407,0.3811,SSO_KMTA42,KMT(I),KMT
2510781.6502400003,19.3242,0.469,SSO_KMTA42,KMT(I),KMT
2510781.67095,18.8347,0.237,SSO_KMTA42,KMT(I),KMT
2510781.6827499997,19.6246,0.5722,SSO_KMTA42,KMT(I),KMT
2510781.6946799997,19.551,0.5834,SSO_KMTA42,KMT(I),KMT
2510781.7066399995,20.4833,1.4544,SSO_KMTA42,KMT(I),KMT
2510781.7185200006,19.7411,0.4772,SSO_KMTA42,KMT(I),KMT
2510781.73759,20.2474,0.6342,SSO_KMTA42,KMT(I),KMT
2510781.7494799998,19.772,0.3616,SSO_KMTA42,KMT(I),KMT
2510781.76133,19.9026,0.4646,SSO_KMTA42,KMT(I),KMT
2510781.77362,18.9734,0.1756,SSO_KMTA42,KMT(I),KMT
2510781.7852800004,19.4379,0.4834,SSO_KMTA42,KMT(I),KMT
2510782.57945,18.8858,0.6257,SSO_KMTA42,KMT(I),KMT
2510782.6032800004,19.0073,0.5185,SSO_KMTA42,KMT(I),KMT
2510782.61372,19.8639,1.6684,SSO_KMTA42,KMT(I),KMT
2510782.6287200004,19.8591,1.4598,SSO_KMTA42,KMT(I),KMT
2510782.6416100003,19.9493,1.6843,SSO_KMTA42,KMT(I),KMT
2510782.6534400005,19.5186,0.8172,SSO_KMTA42,KMT(I),KMT
2510782.6773700006,19.2949,0.9589,SSO_KMTA42,KMT(I),KMT
2510782.76384,18.4182,0.3328,SSO_KMTA42,KMT(I),KMT
2510782.8033600003,18.2496,0.3775,SSO_KMTA42,KMT(I),KMT
2510782.81535,18.5623,0.4616,SSO_KMTA42,KMT(I),KMT
2510783.58507,13.666,0.2575,SSO_KMTA42,KMT(I),KMT
2510784.5758299995,19.2844,0.9372,SSO_KMTA42,KMT(I),KMT
2510784.5881900005,18.9747,0.3932,SSO_KMTA42,KMT(I),KMT
2510784.60757,20.378,2.71,SSO_KMTA42,KMT(I),KMT
2510784.6310900003,19.6982,0.6779,SSO_KMTA42,KMT(I),KMT
2510784.64308,19.6372,0.7924,SSO_KMTA42,KMT(I),KMT
2510784.6765800007,20.1008,2.1686,SSO_KMTA42,KMT(I),KMT
2510784.70299,19.3594,0.8074,SSO_KMTA42,KMT(I),KMT
2510784.72657,19.4991,0.5328,SSO_KMTA42,KMT(I),KMT
2510784.7632400002,19.9995,0.6394,SSO_KMTA42,KMT(I),KMT
2510784.7750899997,19.3222,0.3719,SSO_KMTA42,KMT(I),KMT
2510784.78677,19.7898,0.5629,SSO_KMTA42,KMT(I),KMT
2510786.57125,19.6463,0.2671,SSO_KMTA42,KMT(I),KMT
2510786.58321,19.3534,0.1641,SSO_KMTA42,KMT(I),KMT
2510786.5952000003,19.6205,0.2165,SSO_KMTA42,KMT(I),KMT
2510786.6071799994,20.1447,0.4899,SSO_KMTA42,KMT(I),KMT
2510786.6262599993,21.265,1.57,SSO_KMTA42,KMT(I),KMT
2510786.63779,19.6379,0.2753,SSO_KMTA42,KMT(I),KMT
2510786.6497600004,19.2992,0.1784,SSO_KMTA42,KMT(I),KMT
2510786.66168,20.1521,0.56,SSO_KMTA42,KMT(I),KMT
2510786.67363,19.8329,0.2628,SSO_KMTA42,KMT(I),KMT
2510786.6926000006,19.6591,0.2682,SSO_KMTA42,KMT(I),KMT
2510786.70441,19.5353,0.243,SSO_KMTA42,KMT(I),KMT
2510786.7201199997,19.856,0.3,SSO_KMTA42,KMT(I),KMT
2510786.7366700005,20.0594,0.4201,SSO_KMTA42,KMT(I),KMT
2510786.7483200002,19.6285,0.2733,SSO_KMTA42,KMT(I),KMT
2510786.76839,20.0002,0.397,SSO_KMTA42,KMT(I),KMT
2510786.7804199997,19.9147,0.4162,SSO_KMTA42,KMT(I),KMT
2510786.79222,20.1946,0.8739,SSO_KMTA42,KMT(I),KMT
2510786.8040699996,19.1272,0.2081,SSO_KMTA42,KMT(I),KMT
2510786.8159,19.7056,0.4257,SSO_KMTA42,KMT(I),KMT
2510787.59476,20.6474,0.4524,SSO_KMTA42,KMT(I),KMT
2510788.5968200006,19.8339,0.2612,SSO_KMTA42,KMT(I),KMT
2510788.60876,19.469,0.2021,SSO_KMTA42,KMT(I),KMT
2510789.56204,19.3828,0.1718,SSO_KMTA42,KMT(I),KMT
2510789.57434,19.4943,0.2018,SSO_KMTA42,KMT(I),KMT
2510789.5860600006,19.7037,0.1484,SSO_KMTA42,KMT(I),KMT
2510789.60343,19.9059,0.2424,SSO_KMTA42,KMT(I),KMT
2510789.6226000004,19.868,0.4774,SSO_KMTA42,KMT(I),KMT
2510789.6343799997,20.2637,0.5771,SSO_KMTA42,KMT(I),KMT
2510789.6458400004,20.4952,0.4425,SSO_KMTA42,KMT(I),KMT
2510789.6575499997,19.8729,0.2171,SSO_KMTA42,KMT(I),KMT
2510789.66933,19.8996,0.2363,SSO_KMTA42,KMT(I),KMT
2510789.6884000003,19.9183,0.2605,SSO_KMTA42,KMT(I),KMT
2510789.6996800005,20.3131,0.3408,SSO_KMTA42,KMT(I),KMT
2510789.7110099997,20.2116,0.2343,SSO_KMTA42,KMT(I),KMT
2510789.7226400003,19.9834,0.2264,SSO_KMTA42,KMT(I),KMT
2510789.7351399995,19.6188,0.2002,SSO_KMTA42,KMT(I),KMT
2510789.76169,19.5469,0.2117,SSO_KMTA42,KMT(I),KMT
2510789.7733999994,20.2145,0.3262,SSO_KMTA42,KMT(I),KMT
2510789.78512,19.4216,0.1656,SSO_KMTA42,KMT(I),KMT
2510789.79706,19.908,0.2688,SSO_KMTA42,KMT(I),KMT
2510789.80901,19.9783,0.2903,SSO_KMTA42,KMT(I),KMT
2510790.56021,19.4845,0.2038,SSO_KMTA42,KMT(I),KMT
2510790.57171,19.8712,0.3464,SSO_KMTA42,KMT(I),KMT
2510790.63043,19.8076,0.3445,SSO_KMTA42,KMT(I),KMT
2510790.6419600006,18.6002,0.1416,SSO_KMTA42,KMT(I),KMT
2510790.65429,19.7893,0.2644,SSO_KMTA42,KMT(I),KMT
2510790.6779200006,18.8456,0.5583,SSO_KMTA42,KMT(I),KMT
2510790.6971899997,20.3719,0.5518,SSO_KMTA42,KMT(I),KMT
2510790.70914,20.0109,0.2643,SSO_KMTA42,KMT(I),KMT
2510793.5499399994,19.9446,0.2774,SSO_KMTA42,KMT(I),KMT
2510793.5617699996,20.2876,0.3538,SSO_KMTA42,KMT(I),KMT
2510793.58093,20.1889,0.3583,SSO_KMTA42,KMT(I),KMT
2510793.5927799996,20.3453,0.3523,SSO_KMTA42,KMT(I),KMT
2510793.60415,20.1605,0.243,SSO_KMTA42,KMT(I),KMT
2510793.61622,19.709,0.1441,SSO_KMTA42,KMT(I),KMT
2510793.62804,20.5754,0.435,SSO_KMTA42,KMT(I),KMT
2510793.64001,20.1553,0.2654,SSO_KMTA42,KMT(I),KMT
2510793.65922,20.1228,0.2957,SSO_KMTA42,KMT(I),KMT
2510793.67086,19.6954,0.1889,SSO_KMTA42,KMT(I),KMT
2510793.68255,19.6254,0.1548,SSO_KMTA42,KMT(I),KMT
2510793.6942299996,19.7389,0.2374,SSO_KMTA42,KMT(I),KMT
2510793.70622,19.6958,0.2263,SSO_KMTA42,KMT(I),KMT
