MJD,Magnitude,Error,Facility,Filter,Observer
2510754.08385,15.5925,0.4877,SAAO_KMTS42,KMT(I),KMT
2510754.10303,18.0099,0.8388,SAAO_KMTS42,KMT(I),KMT
2510754.1150599997,19.9125,0.1716,SAAO_KMTS42,KMT(I),KMT
2510754.12715,19.679,0.1948,SAAO_KMTS42,KMT(I),KMT
2510754.13891,19.5486,0.0839,SAAO_KMTS42,KMT(I),KMT
2510754.15082,19.6935,0.1336,SAAO_KMTS42,KMT(I),KMT
2510758.0114900004,19.6015,0.1105,SAAO_KMTS42,KMT(I),KMT
2510758.03058,19.9208,0.1202,SAAO_KMTS42,KMT(I),KMT
2510758.0422799997,19.8451,0.1311,SAAO_KMTS42,KMT(I),KMT
2510758.0536700003,19.8102,0.0974,SAAO_KMTS42,KMT(I),KMT
2510758.0652099997,19.8968,0.1272,SAAO_KMTS42,KMT(I),KMT
2510758.07706,19.9429,0.1122,SAAO_KMTS42,KMT(I),KMT
2510758.0961000007,19.6126,0.1002,SAAO_KMTS42,KMT(I),KMT
2510758.10802,19.5363,0.0799,SAAO_KMTS42,KMT(I),KMT
2510758.11974,19.9333,0.1391,SAAO_KMTS42,KMT(I),KMT
2510758.13143,19.9311,0.1335,SAAO_KMTS42,KMT(I),KMT
2510758.14339,20.0369,0.1259,SAAO_KMTS42,KMT(I),KMT
2510759.0074199997,19.2957,0.1057,SAAO_KMTS42,KMT(I),KMT
2510759.0192099996,19.2158,0.0946,SAAO_KMTS42,KMT(I),KMT
2510760.0039300006,19.2421,0.1034,SAAO_KMTS42,KMT(I),KMT
2510760.0158900004,20.0468,0.202,SAAO_KMTS42,KMT(I),KMT
2510760.03099,19.5465,0.1207,SAAO_KMTS42,KMT(I),KMT
2510760.04253,19.5091,0.0845,SAAO_KMTS42,KMT(I),KMT
2510760.0618399996,19.8587,0.1127,SAAO_KMTS42,KMT(I),KMT
2510760.07359,19.8191,0.1005,SAAO_KMTS42,KMT(I),KMT
2510760.0856100004,20.1393,0.1482,SAAO_KMTS42,KMT(I),KMT
2510760.0974400006,19.967,0.1147,SAAO_KMTS42,KMT(I),KMT
2510760.1091099996,19.8519,0.1268,SAAO_KMTS42,KMT(I),KMT
2510760.1289300006,19.8145,0.1107,SAAO_KMTS42,KMT(I),KMT
2510760.1421799995,19.776,0.097,SAAO_KMTS42,KMT(I),KMT
2510760.15412,20.0682,0.1321,SAAO_KMTS42,KMT(I),KMT
2510761.00084,18.9611,0.0809,SAAO_KMTS42,KMT(I),KMT
2510761.0126,19.4807,0.113,SAAO_KMTS42,KMT(I),KMT
2510761.02434,19.1166,0.0767,SAAO_KMTS42,KMT(I),KMT
2510761.04364,19.4032,0.1028,SAAO_KMTS42,KMT(I),KMT
2510762.0900299996,19.5761,0.1186,SAAO_KMTS42,KMT(I),KMT
2510762.102,19.5205,0.123,SAAO_KMTS42,KMT(I),KMT
2510762.1137700006,19.9188,0.1301,SAAO_KMTS42,KMT(I),KMT
2510762.1251500007,19.5409,0.1152,SAAO_KMTS42,KMT(I),KMT
2510763.00189,19.9622,0.1476,SAAO_KMTS42,KMT(I),KMT
2510763.0136600006,20.0719,0.1599,SAAO_KMTS42,KMT(I),KMT
2510763.03379,19.8615,0.0899,SAAO_KMTS42,KMT(I),KMT
2510763.04526,20.1466,0.1564,SAAO_KMTS42,KMT(I),KMT
2510763.0660699997,20.3522,0.1768,SAAO_KMTS42,KMT(I),KMT
2510763.0778400004,19.8531,0.1357,SAAO_KMTS42,KMT(I),KMT
2510763.08954,19.8429,0.0797,SAAO_KMTS42,KMT(I),KMT
2510763.1013200004,19.9247,0.0926,SAAO_KMTS42,KMT(I),KMT
2510763.1202,19.8849,0.1053,SAAO_KMTS42,KMT(I),KMT
2510763.1325700004,19.9131,0.0994,SAAO_KMTS42,KMT(I),KMT
2510763.1444499996,20.036,0.1053,SAAO_KMTS42,KMT(I),KMT
2510763.1564000007,19.8289,0.0786,SAAO_KMTS42,KMT(I),KMT
2510763.9924100004,19.7947,0.1262,SAAO_KMTS42,KMT(I),KMT
2510764.0042700004,19.772,0.1217,SAAO_KMTS42,KMT(I),KMT
2510764.02307,19.8676,0.1089,SAAO_KMTS42,KMT(I),KMT
2510764.03508,19.6367,0.1257,SAAO_KMTS42,KMT(I),KMT
2510764.0474500004,19.9009,0.148,SAAO_KMTS42,KMT(I),KMT
2510764.0592,19.7881,0.1335,SAAO_KMTS42,KMT(I),KMT
2510764.07094,19.9063,0.1217,SAAO_KMTS42,KMT(I),KMT
2510764.09002,20.0855,0.1059,SAAO_KMTS42,KMT(I),KMT
2510764.1027000006,19.8827,0.1014,SAAO_KMTS42,KMT(I),KMT
2510764.1144200005,20.0939,0.121,SAAO_KMTS42,KMT(I),KMT
2510764.12612,19.8361,0.0864,SAAO_KMTS42,KMT(I),KMT
2510764.1389000006,20.1679,0.142,SAAO_KMTS42,KMT(I),KMT
2510764.16981,20.2519,0.6415,SAAO_KMTS42,KMT(I),KMT
2510765.9882200006,20.1549,0.1342,SAAO_KMTS42,KMT(I),KMT
2510765.99993,20.0332,0.141,SAAO_KMTS42,KMT(I),KMT
2510766.0113900006,19.9643,0.1324,SAAO_KMTS42,KMT(I),KMT
2510766.0267399997,20.0674,0.1354,SAAO_KMTS42,KMT(I),KMT
2510766.0456799995,19.7038,0.0933,SAAO_KMTS42,KMT(I),KMT
2510766.057,19.9912,0.1447,SAAO_KMTS42,KMT(I),KMT
2510766.0688300002,19.8845,0.1408,SAAO_KMTS42,KMT(I),KMT
2510766.08285,20.0157,0.1269,SAAO_KMTS42,KMT(I),KMT
2510766.0944800004,19.8628,0.1186,SAAO_KMTS42,KMT(I),KMT
2510766.11336,20.1572,0.1857,SAAO_KMTS42,KMT(I),KMT
2510766.1251,20.1188,0.1563,SAAO_KMTS42,KMT(I),KMT
2510766.1366,20.11,0.1401,SAAO_KMTS42,KMT(I),KMT
2510766.1499199998,19.7972,0.1056,SAAO_KMTS42,KMT(I),KMT
2510766.1612100005,20.0053,0.1098,SAAO_KMTS42,KMT(I),KMT
2510766.99099,20.0898,0.7626,SAAO_KMTS42,KMT(I),KMT
2510767.0099299997,15.9429,0.6792,SAAO_KMTS42,KMT(I),KMT
2510767.9932199996,19.2084,0.098,SAAO_KMTS42,KMT(I),KMT
2510768.9820799995,19.6131,0.1136,SAAO_KMTS42,KMT(I),KMT
2510768.9940399993,19.8366,0.1324,SAAO_KMTS42,KMT(I),KMT
2510769.0055800006,19.6888,0.1234,SAAO_KMTS42,KMT(I),KMT
2510769.01726,19.7868,0.129,SAAO_KMTS42,KMT(I),KMT
2510769.03646,20.1383,0.1477,SAAO_KMTS42,KMT(I),KMT
2510769.0483299997,19.7514,0.1039,SAAO_KMTS42,KMT(I),KMT
2510769.0759999994,19.9362,0.1337,SAAO_KMTS42,KMT(I),KMT
2510769.0902900007,19.6578,0.0905,SAAO_KMTS42,KMT(I),KMT
