MJD,Magnitude,Error,Facility,Filter,Observer
2510763.12674,19.9256,0.1027,SAAO_KMTS02,KMT(I),KMT
2510763.1385399997,19.8003,0.0771,SAAO_KMTS02,KMT(I),KMT
2510763.15042,19.8903,0.088,SAAO_KMTS02,KMT(I),KMT
2510763.9984099995,20.1753,0.2117,SAAO_KMTS02,KMT(I),KMT
2510764.0173700005,19.8097,0.1202,SAAO_KMTS02,KMT(I),KMT
2510764.02907,19.8966,0.1243,SAAO_KMTS02,KMT(I),KMT
2510764.0409699995,19.7845,0.1289,SAAO_KMTS02,KMT(I),KMT
2510764.05329,19.654,0.1045,SAAO_KMTS02,KMT(I),KMT
2510764.0650500003,19.9808,0.1223,SAAO_KMTS02,KMT(I),KMT
2510764.08402,19.897,0.1011,SAAO_KMTS02,KMT(I),KMT
2510764.09574,20.0594,0.1305,SAAO_KMTS02,KMT(I),KMT
2510764.10869,19.8005,0.1077,SAAO_KMTS02,KMT(I),KMT
2510764.1201300006,19.7094,0.0792,SAAO_KMTS02,KMT(I),KMT
2510764.1321,19.8501,0.1387,SAAO_KMTS02,KMT(I),KMT
2510764.1523,19.8382,0.138,SAAO_KMTS02,KMT(I),KMT
2510764.16397,19.8846,0.1825,SAAO_KMTS02,KMT(I),KMT
2510765.9941499997,19.9369,0.1474,SAAO_KMTS02,KMT(I),KMT
2510766.0056299996,19.669,0.0942,SAAO_KMTS02,KMT(I),KMT
2510766.02106,19.8383,0.0907,SAAO_KMTS02,KMT(I),KMT
2510766.0325099993,20.1204,0.1851,SAAO_KMTS02,KMT(I),KMT
2510766.0512499996,20.0458,0.1377,SAAO_KMTS02,KMT(I),KMT
2510766.0627299994,19.6582,0.1133,SAAO_KMTS02,KMT(I),KMT
2510766.07716,19.779,0.1098,SAAO_KMTS02,KMT(I),KMT
2510766.08859,19.8062,0.1202,SAAO_KMTS02,KMT(I),KMT
2510766.1005499996,19.7529,0.1407,SAAO_KMTS02,KMT(I),KMT
2510766.1190799996,19.512,0.1066,SAAO_KMTS02,KMT(I),KMT
2510766.13098,20.3688,0.2266,SAAO_KMTS02,KMT(I),KMT
2510766.14403,19.7444,0.1369,SAAO_KMTS02,KMT(I),KMT
2510766.15548,19.779,0.0948,SAAO_KMTS02,KMT(I),KMT
2510766.16753,19.8896,0.1307,SAAO_KMTS02,KMT(I),KMT
2510767.01588,17.6479,0.4727,SAAO_KMTS02,KMT(I),KMT
2510767.99914,18.9593,0.094,SAAO_KMTS02,KMT(I),KMT
2510768.98805,19.8795,0.1379,SAAO_KMTS02,KMT(I),KMT
2510768.99988,19.9466,0.1842,SAAO_KMTS02,KMT(I),KMT
2510769.0115399994,19.8366,0.1448,SAAO_KMTS02,KMT(I),KMT
2510769.0231299996,19.8338,0.1072,SAAO_KMTS02,KMT(I),KMT
2510769.04225,20.0085,0.1291,SAAO_KMTS02,KMT(I),KMT
2510769.06987,20.0424,0.1298,SAAO_KMTS02,KMT(I),KMT
2510769.0843199994,19.9938,0.1234,SAAO_KMTS02,KMT(I),KMT
2510769.0962700006,19.7065,0.1516,SAAO_KMTS02,KMT(I),KMT
2510769.10834,19.5911,0.116,SAAO_KMTS02,KMT(I),KMT
2510769.12773,20.0347,0.1427,SAAO_KMTS02,KMT(I),KMT
2510769.1395500004,19.8065,0.1096,SAAO_KMTS02,KMT(I),KMT
2510769.1513599996,20.0398,0.1045,SAAO_KMTS02,KMT(I),KMT
2510769.1637200005,19.7274,0.1014,SAAO_KMTS02,KMT(I),KMT
2510769.98745,19.8375,0.0978,SAAO_KMTS02,KMT(I),KMT
2510770.0060900003,20.1017,0.1405,SAAO_KMTS02,KMT(I),KMT
2510770.01724,19.9712,0.1018,SAAO_KMTS02,KMT(I),KMT
2510770.0305000003,20.0518,0.1074,SAAO_KMTS02,KMT(I),KMT
2510770.0422,20.0593,0.1167,SAAO_KMTS02,KMT(I),KMT
2510770.0540500004,20.0193,0.1213,SAAO_KMTS02,KMT(I),KMT
2510770.0739900004,20.02,0.0911,SAAO_KMTS02,KMT(I),KMT
2510770.08593,19.9797,0.1167,SAAO_KMTS02,KMT(I),KMT
2510770.09789,19.9696,0.0993,SAAO_KMTS02,KMT(I),KMT
2510770.11274,20.0525,0.116,SAAO_KMTS02,KMT(I),KMT
2510770.1247499995,19.7803,0.0865,SAAO_KMTS02,KMT(I),KMT
2510770.1434700005,19.8408,0.0956,SAAO_KMTS02,KMT(I),KMT
2510770.1627399996,20.0786,0.1524,SAAO_KMTS02,KMT(I),KMT
2510774.99744,18.8242,0.0812,SAAO_KMTS02,KMT(I),KMT
2510775.0094099995,19.7829,0.1985,SAAO_KMTS02,KMT(I),KMT
2510775.0212699994,19.7454,0.1163,SAAO_KMTS02,KMT(I),KMT
2510775.0331999995,19.6702,0.1059,SAAO_KMTS02,KMT(I),KMT
2510775.0523300003,19.9018,0.1244,SAAO_KMTS02,KMT(I),KMT
2510775.06386,20.0756,0.1319,SAAO_KMTS02,KMT(I),KMT
2510775.0752499998,19.8498,0.1305,SAAO_KMTS02,KMT(I),KMT
2510775.08718,19.9944,0.14,SAAO_KMTS02,KMT(I),KMT
2510775.0996899996,19.7141,0.094,SAAO_KMTS02,KMT(I),KMT
2510775.1188900005,19.6446,0.2236,SAAO_KMTS02,KMT(I),KMT
2510775.9691199996,19.828,0.1908,SAAO_KMTS02,KMT(I),KMT
2510775.9831499998,19.7003,0.1351,SAAO_KMTS02,KMT(I),KMT
2510775.99476,20.0186,0.1698,SAAO_KMTS02,KMT(I),KMT
2510776.0147900004,19.5799,0.0903,SAAO_KMTS02,KMT(I),KMT
2510776.0268399995,19.9125,0.1319,SAAO_KMTS02,KMT(I),KMT
2510776.0396100003,20.0334,0.158,SAAO_KMTS02,KMT(I),KMT
2510776.0514199995,19.9366,0.1514,SAAO_KMTS02,KMT(I),KMT
2510776.0631600004,19.9387,0.1526,SAAO_KMTS02,KMT(I),KMT
2510776.08218,19.6876,0.0875,SAAO_KMTS02,KMT(I),KMT
2510776.0939799994,19.8369,0.1218,SAAO_KMTS02,KMT(I),KMT
2510776.1058,19.8237,0.1558,SAAO_KMTS02,KMT(I),KMT
2510776.11752,19.7192,0.1053,SAAO_KMTS02,KMT(I),KMT
2510776.12909,20.1327,0.1598,SAAO_KMTS02,KMT(I),KMT
2510776.14815,19.8323,0.1611,SAAO_KMTS02,KMT(I),KMT
2510776.15984,19.7326,0.1111,SAAO_KMTS02,KMT(I),KMT
2510776.17174,19.9954,0.2485,SAAO_KMTS02,KMT(I),KMT
2510776.96294,19.2433,0.114,SAAO_KMTS02,KMT(I),KMT
2510776.9746199995,19.655,0.1667,SAAO_KMTS02,KMT(I),KMT
2510776.9864,19.7201,0.1862,SAAO_KMTS02,KMT(I),KMT
2510777.00729,19.6306,0.2826,SAAO_KMTS02,KMT(I),KMT
2510777.0189500004,19.5191,0.1489,SAAO_KMTS02,KMT(I),KMT
2510777.0309299994,19.5422,0.1711,SAAO_KMTS02,KMT(I),KMT
2510777.04225,19.9563,0.1829,SAAO_KMTS02,KMT(I),KMT
2510777.0542099997,19.8649,0.1987,SAAO_KMTS02,KMT(I),KMT
2510777.0732199997,19.6658,0.1591,SAAO_KMTS02,KMT(I),KMT
2510777.0849,19.8265,0.1671,SAAO_KMTS02,KMT(I),KMT
2510777.09679,19.6175,0.1082,SAAO_KMTS02,KMT(I),KMT
2510777.11068,19.9222,0.1633,SAAO_KMTS02,KMT(I),KMT
2510777.12239,19.8361,0.2038,SAAO_KMTS02,KMT(I),KMT
2510777.1337,19.8438,0.1882,SAAO_KMTS02,KMT(I),KMT
2510777.1527900007,19.907,0.1519,SAAO_KMTS02,KMT(I),KMT
2510777.1646100003,20.1475,0.1685,SAAO_KMTS02,KMT(I),KMT
2510777.95912,19.8427,0.2264,SAAO_KMTS02,KMT(I),KMT
2510777.97131,20.3242,0.3692,SAAO_KMTS02,KMT(I),KMT
2510777.9831600003,19.7183,0.1968,SAAO_KMTS02,KMT(I),KMT
2510778.0022599995,19.6461,0.1511,SAAO_KMTS02,KMT(I),KMT
2510778.01427,19.8878,0.1512,SAAO_KMTS02,KMT(I),KMT
2510778.02609,20.0351,0.1861,SAAO_KMTS02,KMT(I),KMT
2510778.0380499996,20.0759,0.1545,SAAO_KMTS02,KMT(I),KMT
2510778.0501000006,19.4759,0.7161,SAAO_KMTS02,KMT(I),KMT
2510778.08082,19.1522,0.2916,SAAO_KMTS02,KMT(I),KMT
2510778.0934500005,19.8449,0.1234,SAAO_KMTS02,KMT(I),KMT
2510778.1052599996,19.8681,0.1149,SAAO_KMTS02,KMT(I),KMT
2510778.1172199994,20.0544,0.1332,SAAO_KMTS02,KMT(I),KMT
2510778.1364,20.0538,0.1428,SAAO_KMTS02,KMT(I),KMT
2510778.1482299995,20.289,0.1551,SAAO_KMTS02,KMT(I),KMT
2510778.1611400004,19.8899,0.1128,SAAO_KMTS02,KMT(I),KMT
2510778.17311,20.1481,0.2196,SAAO_KMTS02,KMT(I),KMT
2510778.9935999997,19.2032,0.1707,SAAO_KMTS02,KMT(I),KMT
2510779.00547,19.2643,0.149,SAAO_KMTS02,KMT(I),KMT
2510779.0245399997,19.787,0.1794,SAAO_KMTS02,KMT(I),KMT
2510779.0362299997,19.0846,0.2203,SAAO_KMTS02,KMT(I),KMT
2510779.04794,18.9385,0.562,SAAO_KMTS02,KMT(I),KMT
2510779.9829600006,12.9489,0.2598,SAAO_KMTS02,KMT(I),KMT
2510780.06487,19.5159,0.1994,SAAO_KMTS02,KMT(I),KMT
2510780.07678,19.4966,0.1991,SAAO_KMTS02,KMT(I),KMT
2510780.0883099996,17.978,1.1686,SAAO_KMTS02,KMT(I),KMT
2510780.9527199995,19.4957,0.1917,SAAO_KMTS02,KMT(I),KMT
2510780.96457,19.2717,0.1742,SAAO_KMTS02,KMT(I),KMT
2510780.98319,19.3307,0.1807,SAAO_KMTS02,KMT(I),KMT
2510780.9948900007,19.761,0.2939,SAAO_KMTS02,KMT(I),KMT
2510781.00674,18.7211,0.0923,SAAO_KMTS02,KMT(I),KMT
2510781.01858,19.2376,0.1306,SAAO_KMTS02,KMT(I),KMT
2510781.03029,19.7055,0.206,SAAO_KMTS02,KMT(I),KMT
2510781.0492899995,19.6255,0.2057,SAAO_KMTS02,KMT(I),KMT
2510781.0612700004,19.8693,0.1902,SAAO_KMTS02,KMT(I),KMT
2510781.07529,19.8532,0.2338,SAAO_KMTS02,KMT(I),KMT
2510781.0868500005,19.3713,0.2711,SAAO_KMTS02,KMT(I),KMT
2510781.09867,19.7009,0.1364,SAAO_KMTS02,KMT(I),KMT
2510781.1171199996,18.89,0.6593,SAAO_KMTS02,KMT(I),KMT
2510781.1288099997,19.765,0.6668,SAAO_KMTS02,KMT(I),KMT
2510781.159,20.0574,0.2156,SAAO_KMTS02,KMT(I),KMT
2510781.1708199997,19.7215,0.213,SAAO_KMTS02,KMT(I),KMT
2510781.95015,19.9463,0.2963,SAAO_KMTS02,KMT(I),KMT
2510781.9621,19.9383,0.2292,SAAO_KMTS02,KMT(I),KMT
2510781.9813,19.5903,0.183,SAAO_KMTS02,KMT(I),KMT
2510781.99333,20.0964,0.3283,SAAO_KMTS02,KMT(I),KMT
2510782.00744,19.883,0.2009,SAAO_KMTS02,KMT(I),KMT
2510782.0192600004,19.9823,0.2567,SAAO_KMTS02,KMT(I),KMT
2510782.03127,19.8772,0.236,SAAO_KMTS02,KMT(I),KMT
2510782.0525899995,19.653,0.1726,SAAO_KMTS02,KMT(I),KMT
2510782.0648299996,19.8129,0.2034,SAAO_KMTS02,KMT(I),KMT
2510782.07651,19.3928,0.1658,SAAO_KMTS02,KMT(I),KMT
2510782.09384,20.4828,0.4901,SAAO_KMTS02,KMT(I),KMT
2510782.1052899994,19.6976,0.28,SAAO_KMTS02,KMT(I),KMT
2510782.12914,19.4585,0.2183,SAAO_KMTS02,KMT(I),KMT
2510782.14112,19.4968,0.2662,SAAO_KMTS02,KMT(I),KMT
2510782.9567399994,18.6163,0.3358,SAAO_KMTS02,KMT(I),KMT
2510784.15783,20.2993,0.6958,SAAO_KMTS02,KMT(I),KMT
2510784.16976,19.735,0.3671,SAAO_KMTS02,KMT(I),KMT
2510785.0236099996,19.6675,0.3678,SAAO_KMTS02,KMT(I),KMT
2510785.05521,19.1892,0.4607,SAAO_KMTS02,KMT(I),KMT
2510785.06716,20.0418,0.2564,SAAO_KMTS02,KMT(I),KMT
2510789.93324,19.8068,0.1199,SAAO_KMTS02,KMT(I),KMT
2510789.9452400003,20.1227,0.1482,SAAO_KMTS02,KMT(I),KMT
2510789.9570000004,19.961,0.1126,SAAO_KMTS02,KMT(I),KMT
2510789.9690199997,19.8018,0.1168,SAAO_KMTS02,KMT(I),KMT
2510789.98847,19.9028,0.1039,SAAO_KMTS02,KMT(I),KMT
2510790.00029,19.9497,0.1194,SAAO_KMTS02,KMT(I),KMT
2510790.01183,20.0011,0.1611,SAAO_KMTS02,KMT(I),KMT
2510790.02362,19.9723,0.1187,SAAO_KMTS02,KMT(I),KMT
2510790.0354500003,20.049,0.1588,SAAO_KMTS02,KMT(I),KMT
2510790.05449,19.8311,0.1157,SAAO_KMTS02,KMT(I),KMT
2510790.0663099997,19.9116,0.1027,SAAO_KMTS02,KMT(I),KMT
2510790.0780100003,20.0292,0.1385,SAAO_KMTS02,KMT(I),KMT
2510790.0978800002,20.0743,0.119,SAAO_KMTS02,KMT(I),KMT
2510790.10972,20.0407,0.1494,SAAO_KMTS02,KMT(I),KMT
2510790.1284599993,19.8558,0.1257,SAAO_KMTS02,KMT(I),KMT
2510790.14044,20.2021,0.1246,SAAO_KMTS02,KMT(I),KMT
2510790.1521000005,19.9617,0.1203,SAAO_KMTS02,KMT(I),KMT
2510790.16392,19.9048,0.1188,SAAO_KMTS02,KMT(I),KMT
2510790.1754899994,19.8821,0.146,SAAO_KMTS02,KMT(I),KMT
2510790.93867,19.7403,0.117,SAAO_KMTS02,KMT(I),KMT
2510790.9495899994,20.1622,0.1455,SAAO_KMTS02,KMT(I),KMT
2510790.9610200003,19.9275,0.1497,SAAO_KMTS02,KMT(I),KMT
2510790.97248,20.0243,0.1247,SAAO_KMTS02,KMT(I),KMT
2510790.98589,20.0304,0.1234,SAAO_KMTS02,KMT(I),KMT
2510791.0051000006,20.0889,0.1145,SAAO_KMTS02,KMT(I),KMT
2510791.0165100005,19.9132,0.124,SAAO_KMTS02,KMT(I),KMT
2510791.0284,19.9288,0.0972,SAAO_KMTS02,KMT(I),KMT
2510791.0402700007,19.9315,0.1253,SAAO_KMTS02,KMT(I),KMT
2510791.0520600006,19.8725,0.1157,SAAO_KMTS02,KMT(I),KMT
2510791.07135,19.8106,0.0893,SAAO_KMTS02,KMT(I),KMT
2510791.08287,20.0336,0.1053,SAAO_KMTS02,KMT(I),KMT
2510791.1065500006,19.784,0.1044,SAAO_KMTS02,KMT(I),KMT
2510791.1181700006,19.6748,0.0788,SAAO_KMTS02,KMT(I),KMT
2510791.12985,19.7761,0.0909,SAAO_KMTS02,KMT(I),KMT
2510791.1489199996,19.9339,0.0959,SAAO_KMTS02,KMT(I),KMT
2510791.1604500003,19.9699,0.127,SAAO_KMTS02,KMT(I),KMT
2510791.17227,20.0184,0.1264,SAAO_KMTS02,KMT(I),KMT
2510791.1839300003,19.5823,0.2492,SAAO_KMTS02,KMT(I),KMT
2510791.9281399995,20.1236,0.1744,SAAO_KMTS02,KMT(I),KMT
2510791.9399999995,20.0329,0.1301,SAAO_KMTS02,KMT(I),KMT
2510791.9586299993,19.7804,0.1349,SAAO_KMTS02,KMT(I),KMT
2510791.9702400006,19.8207,0.0925,SAAO_KMTS02,KMT(I),KMT
2510791.9818,20.1387,0.1375,SAAO_KMTS02,KMT(I),KMT
2510791.99362,20.1817,0.1556,SAAO_KMTS02,KMT(I),KMT
2510792.00531,19.953,0.1404,SAAO_KMTS02,KMT(I),KMT
2510792.02425,19.7779,0.1095,SAAO_KMTS02,KMT(I),KMT
2510792.03622,20.0919,0.1121,SAAO_KMTS02,KMT(I),KMT
2510792.0482,19.9045,0.0887,SAAO_KMTS02,KMT(I),KMT
2510792.0603800006,19.9397,0.1078,SAAO_KMTS02,KMT(I),KMT
2510792.07252,19.7193,0.107,SAAO_KMTS02,KMT(I),KMT
2510792.0917000007,19.9923,0.1143,SAAO_KMTS02,KMT(I),KMT
2510792.10355,19.8181,0.1019,SAAO_KMTS02,KMT(I),KMT
2510792.11524,19.8188,0.0929,SAAO_KMTS02,KMT(I),KMT
2510792.1269499995,19.7955,0.0878,SAAO_KMTS02,KMT(I),KMT
2510792.1388300005,19.9929,0.1017,SAAO_KMTS02,KMT(I),KMT
