MJD,Magnitude,Error,Facility,Filter,Observer
2510744.3116800003,19.5315,0.067,CTIO_KMTC02,KMT(I),KMT
2510744.32864,19.2735,0.0439,CTIO_KMTC02,KMT(I),KMT
2510744.34676,19.3452,0.0465,CTIO_KMTC02,KMT(I),KMT
2510744.36469,19.3306,0.0459,CTIO_KMTC02,KMT(I),KMT
2510744.38418,19.389,0.0422,CTIO_KMTC02,KMT(I),KMT
2510744.41314,19.2462,0.1295,CTIO_KMTC02,KMT(I),KMT
2510745.28613,19.1834,0.0706,CTIO_KMTC02,KMT(I),KMT
2510745.30294,19.1537,0.0508,CTIO_KMTC02,KMT(I),KMT
2510745.3196399994,19.3045,0.0519,CTIO_KMTC02,KMT(I),KMT
2510745.3367,19.25,0.0477,CTIO_KMTC02,KMT(I),KMT
2510745.3536799997,19.2722,0.0417,CTIO_KMTC02,KMT(I),KMT
2510745.374,19.2314,0.0384,CTIO_KMTC02,KMT(I),KMT
2510745.4053799994,19.2369,0.0488,CTIO_KMTC02,KMT(I),KMT
2510746.29132,19.1249,0.0515,CTIO_KMTC02,KMT(I),KMT
2510746.30825,19.0725,0.0418,CTIO_KMTC02,KMT(I),KMT
2510746.32513,19.1093,0.0414,CTIO_KMTC02,KMT(I),KMT
2510746.3454599995,19.1167,0.041,CTIO_KMTC02,KMT(I),KMT
2510746.3691799995,19.1293,0.0462,CTIO_KMTC02,KMT(I),KMT
2510746.3859899994,19.1297,0.0355,CTIO_KMTC02,KMT(I),KMT
2510746.38928,19.1727,0.0535,CTIO_KMTC02,KMT(I),KMT
2510746.4058500007,19.1191,0.0398,CTIO_KMTC02,KMT(I),KMT
2510746.4087199997,19.0901,0.0395,CTIO_KMTC02,KMT(I),KMT
2510747.28744,19.0919,0.049,CTIO_KMTC02,KMT(I),KMT
2510747.3041699994,19.0709,0.0546,CTIO_KMTC02,KMT(I),KMT
2510747.3390999995,19.1516,0.0429,CTIO_KMTC02,KMT(I),KMT
2510747.35582,19.0951,0.0419,CTIO_KMTC02,KMT(I),KMT
2510747.37505,19.0595,0.0355,CTIO_KMTC02,KMT(I),KMT
2510747.3936100006,19.0355,0.0442,CTIO_KMTC02,KMT(I),KMT
2510747.4102999996,19.0999,0.0754,CTIO_KMTC02,KMT(I),KMT
2510748.2779900003,19.1627,0.0504,CTIO_KMTC02,KMT(I),KMT
2510748.3093999997,19.0228,0.0399,CTIO_KMTC02,KMT(I),KMT
2510748.3329499997,19.0894,0.0385,CTIO_KMTC02,KMT(I),KMT
2510748.34975,19.0964,0.0423,CTIO_KMTC02,KMT(I),KMT
2510748.40338,18.9912,0.0744,CTIO_KMTC02,KMT(I),KMT
2510749.27554,19.2179,0.1094,CTIO_KMTC02,KMT(I),KMT
2510749.29921,19.7249,1.4355,CTIO_KMTC02,KMT(I),KMT
2510749.31613,19.2591,0.0867,CTIO_KMTC02,KMT(I),KMT
2510749.33304,19.3274,0.0584,CTIO_KMTC02,KMT(I),KMT
2510749.3508599997,19.2309,0.0555,CTIO_KMTC02,KMT(I),KMT
2510749.37118,19.2618,0.0491,CTIO_KMTC02,KMT(I),KMT
2510749.40137,19.4557,0.0813,CTIO_KMTC02,KMT(I),KMT
2510750.27224,19.3545,0.0669,CTIO_KMTC02,KMT(I),KMT
2510750.2922799997,19.348,0.0591,CTIO_KMTC02,KMT(I),KMT
2510750.3088000007,19.5207,0.0819,CTIO_KMTC02,KMT(I),KMT
2510750.3253000006,19.432,0.0573,CTIO_KMTC02,KMT(I),KMT
2510750.3425399996,19.4606,0.0557,CTIO_KMTC02,KMT(I),KMT
2510750.3697999995,19.4645,0.0766,CTIO_KMTC02,KMT(I),KMT
2510750.38662,19.3936,0.0521,CTIO_KMTC02,KMT(I),KMT
2510750.4035,19.374,0.05,CTIO_KMTC02,KMT(I),KMT
2510751.28281,19.5577,0.0748,CTIO_KMTC02,KMT(I),KMT
2510751.29973,19.6404,0.0699,CTIO_KMTC02,KMT(I),KMT
2510751.3210700005,19.5706,0.0669,CTIO_KMTC02,KMT(I),KMT
2510751.34702,19.4757,0.0632,CTIO_KMTC02,KMT(I),KMT
2510751.3643299993,19.5083,0.0543,CTIO_KMTC02,KMT(I),KMT
2510751.38674,19.5453,0.0541,CTIO_KMTC02,KMT(I),KMT
2510751.4034199994,19.5174,0.0628,CTIO_KMTC02,KMT(I),KMT
2510752.2797,19.5642,0.0793,CTIO_KMTC02,KMT(I),KMT
2510752.3117699996,19.5305,0.0611,CTIO_KMTC02,KMT(I),KMT
2510752.32845,19.6406,0.0735,CTIO_KMTC02,KMT(I),KMT
2510752.34691,19.6051,0.0678,CTIO_KMTC02,KMT(I),KMT
2510752.3635799997,19.699,0.0991,CTIO_KMTC02,KMT(I),KMT
2510752.38177,19.6986,0.0841,CTIO_KMTC02,KMT(I),KMT
2510752.4124,19.5049,0.1159,CTIO_KMTC02,KMT(I),KMT
2510753.27506,19.8088,0.1437,CTIO_KMTC02,KMT(I),KMT
2510753.29241,19.6881,0.1015,CTIO_KMTC02,KMT(I),KMT
2510753.3095900007,19.8727,0.0936,CTIO_KMTC02,KMT(I),KMT
2510753.33485,19.8018,0.0774,CTIO_KMTC02,KMT(I),KMT
2510753.3629400004,19.6585,0.0643,CTIO_KMTC02,KMT(I),KMT
2510753.38126,19.6423,0.0626,CTIO_KMTC02,KMT(I),KMT
2510753.3997300006,19.7232,0.0725,CTIO_KMTC02,KMT(I),KMT
2510753.41687,19.5716,0.1379,CTIO_KMTC02,KMT(I),KMT
2510754.26384,19.5761,0.106,CTIO_KMTC02,KMT(I),KMT
2510754.2805400006,19.9756,0.1261,CTIO_KMTC02,KMT(I),KMT
2510754.3011099994,19.8044,0.0982,CTIO_KMTC02,KMT(I),KMT
2510754.3280999996,19.7342,0.0818,CTIO_KMTC02,KMT(I),KMT
2510754.3309199996,19.723,0.0816,CTIO_KMTC02,KMT(I),KMT
2510754.34717,19.7154,0.0893,CTIO_KMTC02,KMT(I),KMT
2510754.36412,19.843,0.0858,CTIO_KMTC02,KMT(I),KMT
2510754.38119,19.7523,0.0719,CTIO_KMTC02,KMT(I),KMT
2510754.40218,19.7674,0.0752,CTIO_KMTC02,KMT(I),KMT
2510755.2693099994,19.8222,0.1962,CTIO_KMTC02,KMT(I),KMT
2510755.29366,20.1319,0.2074,CTIO_KMTC02,KMT(I),KMT
2510755.3104500007,19.6883,0.1294,CTIO_KMTC02,KMT(I),KMT
2510755.32792,19.8564,0.155,CTIO_KMTC02,KMT(I),KMT
2510755.3560499996,19.8245,0.1392,CTIO_KMTC02,KMT(I),KMT
2510755.3741500005,19.8367,0.1842,CTIO_KMTC02,KMT(I),KMT
2510755.40123,19.7466,0.1326,CTIO_KMTC02,KMT(I),KMT
2510755.42005,19.4716,0.137,CTIO_KMTC02,KMT(I),KMT
2510757.25763,20.2513,0.2016,CTIO_KMTC02,KMT(I),KMT
2510757.2805000003,19.9371,0.1357,CTIO_KMTC02,KMT(I),KMT
2510757.29724,20.1215,0.1555,CTIO_KMTC02,KMT(I),KMT
2510757.3140699994,19.9933,0.1354,CTIO_KMTC02,KMT(I),KMT
2510757.34299,20.0273,0.1451,CTIO_KMTC02,KMT(I),KMT
2510757.36011,19.9263,0.1461,CTIO_KMTC02,KMT(I),KMT
2510757.37674,20.0537,0.1415,CTIO_KMTC02,KMT(I),KMT
2510757.3934700005,19.9029,0.1023,CTIO_KMTC02,KMT(I),KMT
2510757.41438,19.9159,0.1072,CTIO_KMTC02,KMT(I),KMT
2510758.2800699994,20.0653,0.1262,CTIO_KMTC02,KMT(I),KMT
2510758.30368,19.7686,0.0813,CTIO_KMTC02,KMT(I),KMT
2510758.3213599995,19.8177,0.085,CTIO_KMTC02,KMT(I),KMT
2510758.3399400003,19.8746,0.0859,CTIO_KMTC02,KMT(I),KMT
2510758.3568699993,19.9711,0.1008,CTIO_KMTC02,KMT(I),KMT
2510758.38411,19.9172,0.0846,CTIO_KMTC02,KMT(I),KMT
2510758.4075300004,19.9592,0.0926,CTIO_KMTC02,KMT(I),KMT
2510759.26239,19.4907,0.1163,CTIO_KMTC02,KMT(I),KMT
2510759.27929,18.1165,0.0459,CTIO_KMTC02,KMT(I),KMT
2510759.296,19.4768,0.1152,CTIO_KMTC02,KMT(I),KMT
2510759.3126500007,19.6727,0.1287,CTIO_KMTC02,KMT(I),KMT
2510759.33968,19.8087,0.1008,CTIO_KMTC02,KMT(I),KMT
2510759.35812,20.0989,0.1208,CTIO_KMTC02,KMT(I),KMT
2510759.37488,20.4363,0.2072,CTIO_KMTC02,KMT(I),KMT
2510759.3969899993,20.1402,0.1081,CTIO_KMTC02,KMT(I),KMT
2510759.414,20.0106,0.1289,CTIO_KMTC02,KMT(I),KMT
2510760.27032,20.1305,0.1972,CTIO_KMTC02,KMT(I),KMT
2510760.2875699997,19.9251,0.1287,CTIO_KMTC02,KMT(I),KMT
2510760.30846,20.1115,0.1277,CTIO_KMTC02,KMT(I),KMT
2510760.32921,19.7653,0.1157,CTIO_KMTC02,KMT(I),KMT
2510760.3523500003,20.1291,0.1125,CTIO_KMTC02,KMT(I),KMT
2510760.3724499997,19.9442,0.0892,CTIO_KMTC02,KMT(I),KMT
2510760.3961500004,19.9913,0.0868,CTIO_KMTC02,KMT(I),KMT
2510760.4129099995,19.9266,0.1275,CTIO_KMTC02,KMT(I),KMT
2510761.25373,20.7815,1.6539,CTIO_KMTC02,KMT(I),KMT
2510761.27099,19.4546,0.1728,CTIO_KMTC02,KMT(I),KMT
2510761.2969499994,19.8143,0.1073,CTIO_KMTC02,KMT(I),KMT
2510761.32292,20.2055,0.1286,CTIO_KMTC02,KMT(I),KMT
2510761.3404600006,19.959,0.0885,CTIO_KMTC02,KMT(I),KMT
2510761.35702,20.0448,0.1008,CTIO_KMTC02,KMT(I),KMT
2510761.3739100005,20.0067,0.093,CTIO_KMTC02,KMT(I),KMT
2510761.39322,20.0599,0.1117,CTIO_KMTC02,KMT(I),KMT
2510762.2386300005,19.8275,0.134,CTIO_KMTC02,KMT(I),KMT
2510762.25653,20.1737,0.1456,CTIO_KMTC02,KMT(I),KMT
2510762.2752,20.0739,0.1354,CTIO_KMTC02,KMT(I),KMT
2510762.29223,20.1737,0.1415,CTIO_KMTC02,KMT(I),KMT
2510762.31233,20.1033,0.1331,CTIO_KMTC02,KMT(I),KMT
2510762.3401500005,20.1083,0.1208,CTIO_KMTC02,KMT(I),KMT
2510762.35943,19.9325,0.0803,CTIO_KMTC02,KMT(I),KMT
2510762.3768099993,19.9778,0.0949,CTIO_KMTC02,KMT(I),KMT
2510762.3940699995,19.9606,0.0821,CTIO_KMTC02,KMT(I),KMT
2510762.4148200005,20.2039,0.2042,CTIO_KMTC02,KMT(I),KMT
2510763.2400400005,20.035,0.1135,CTIO_KMTC02,KMT(I),KMT
2510763.26363,20.1036,0.1228,CTIO_KMTC02,KMT(I),KMT
2510763.2875800002,20.1663,0.1391,CTIO_KMTC02,KMT(I),KMT
2510763.30423,20.1227,0.1326,CTIO_KMTC02,KMT(I),KMT
2510763.3211700004,20.0174,0.1076,CTIO_KMTC02,KMT(I),KMT
2510763.3378,19.8127,0.0729,CTIO_KMTC02,KMT(I),KMT
2510763.3593300004,20.0887,0.0976,CTIO_KMTC02,KMT(I),KMT
2510763.38318,20.1378,0.0949,CTIO_KMTC02,KMT(I),KMT
2510763.40032,20.0908,0.0891,CTIO_KMTC02,KMT(I),KMT
2510763.4175499994,20.3041,0.1433,CTIO_KMTC02,KMT(I),KMT
2510764.24527,19.8232,0.1096,CTIO_KMTC02,KMT(I),KMT
2510764.2479599994,20.2104,0.1485,CTIO_KMTC02,KMT(I),KMT
2510764.2509000003,20.1712,0.1435,CTIO_KMTC02,KMT(I),KMT
2510764.2528300006,20.1503,0.1334,CTIO_KMTC02,KMT(I),KMT
2510764.2684899997,19.9063,0.1169,CTIO_KMTC02,KMT(I),KMT
2510764.29746,20.0308,0.0928,CTIO_KMTC02,KMT(I),KMT
2510764.3136,19.89,0.0851,CTIO_KMTC02,KMT(I),KMT
2510764.33012,20.0174,0.0859,CTIO_KMTC02,KMT(I),KMT
2510764.34671,19.9978,0.0853,CTIO_KMTC02,KMT(I),KMT
2510764.36319,19.9877,0.0939,CTIO_KMTC02,KMT(I),KMT
2510764.3912700005,19.9527,0.0817,CTIO_KMTC02,KMT(I),KMT
2510764.41448,20.0595,0.1002,CTIO_KMTC02,KMT(I),KMT
2510765.2408,20.339,0.2378,CTIO_KMTC02,KMT(I),KMT
2510765.2574499995,19.7451,0.1698,CTIO_KMTC02,KMT(I),KMT
2510765.2746099997,19.8243,0.2334,CTIO_KMTC02,KMT(I),KMT
2510765.2950800005,20.008,0.0798,CTIO_KMTC02,KMT(I),KMT
2510765.3249900006,19.9818,0.0679,CTIO_KMTC02,KMT(I),KMT
2510765.34184,19.9949,0.065,CTIO_KMTC02,KMT(I),KMT
2510765.35872,20.0319,0.0749,CTIO_KMTC02,KMT(I),KMT
2510765.37818,20.1347,0.0769,CTIO_KMTC02,KMT(I),KMT
2510765.40905,20.0585,0.0781,CTIO_KMTC02,KMT(I),KMT
2510766.2367700003,20.2475,0.1334,CTIO_KMTC02,KMT(I),KMT
2510766.25399,20.1542,0.1275,CTIO_KMTC02,KMT(I),KMT
2510766.27085,20.0498,0.1036,CTIO_KMTC02,KMT(I),KMT
2510766.2885100003,20.0217,0.1096,CTIO_KMTC02,KMT(I),KMT
2510766.3077799994,20.0577,0.098,CTIO_KMTC02,KMT(I),KMT
2510766.3371200003,20.1655,0.1144,CTIO_KMTC02,KMT(I),KMT
2510766.35393,20.0628,0.1153,CTIO_KMTC02,KMT(I),KMT
2510766.3724099994,19.9355,0.0828,CTIO_KMTC02,KMT(I),KMT
2510766.38925,20.1405,0.0958,CTIO_KMTC02,KMT(I),KMT
2510766.40584,20.2084,0.1016,CTIO_KMTC02,KMT(I),KMT
2510767.2452799994,19.9446,0.1167,CTIO_KMTC02,KMT(I),KMT
2510767.2675800007,20.0541,0.0985,CTIO_KMTC02,KMT(I),KMT
2510767.2850400005,20.039,0.0984,CTIO_KMTC02,KMT(I),KMT
2510767.3025700003,20.1785,0.105,CTIO_KMTC02,KMT(I),KMT
2510767.3253000006,20.0799,0.0869,CTIO_KMTC02,KMT(I),KMT
2510767.34562,20.0915,0.085,CTIO_KMTC02,KMT(I),KMT
2510767.36996,20.0269,0.076,CTIO_KMTC02,KMT(I),KMT
2510767.38676,20.0758,0.08,CTIO_KMTC02,KMT(I),KMT
2510767.40371,20.0333,0.1579,CTIO_KMTC02,KMT(I),KMT
2510767.4207499996,20.0102,0.1142,CTIO_KMTC02,KMT(I),KMT
2510768.2233300004,20.0288,0.1152,CTIO_KMTC02,KMT(I),KMT
2510768.24426,20.6316,0.2091,CTIO_KMTC02,KMT(I),KMT
2510768.2717499994,20.2566,0.1272,CTIO_KMTC02,KMT(I),KMT
2510768.29003,20.1115,0.0896,CTIO_KMTC02,KMT(I),KMT
2510768.30825,20.0479,0.0846,CTIO_KMTC02,KMT(I),KMT
2510768.32684,20.0769,0.086,CTIO_KMTC02,KMT(I),KMT
2510768.34363,20.0724,0.0966,CTIO_KMTC02,KMT(I),KMT
2510768.3733200002,20.2561,0.0939,CTIO_KMTC02,KMT(I),KMT
2510768.3902199995,20.0985,0.0833,CTIO_KMTC02,KMT(I),KMT
2510768.4154899996,20.0557,0.0985,CTIO_KMTC02,KMT(I),KMT
2510769.22322,20.0412,0.14,CTIO_KMTC02,KMT(I),KMT
2510769.24202,20.155,0.1243,CTIO_KMTC02,KMT(I),KMT
2510769.2589800004,20.0144,0.0984,CTIO_KMTC02,KMT(I),KMT
2510769.28986,20.1484,0.1054,CTIO_KMTC02,KMT(I),KMT
2510769.31408,20.0664,0.0937,CTIO_KMTC02,KMT(I),KMT
2510769.3347500004,20.0703,0.1029,CTIO_KMTC02,KMT(I),KMT
2510769.35207,20.0617,0.0904,CTIO_KMTC02,KMT(I),KMT
2510769.3730500005,20.0306,0.081,CTIO_KMTC02,KMT(I),KMT
2510769.39387,20.0492,0.0853,CTIO_KMTC02,KMT(I),KMT
2510769.41809,19.9831,0.0908,CTIO_KMTC02,KMT(I),KMT
2510770.2391100004,20.1016,0.1116,CTIO_KMTC02,KMT(I),KMT
2510770.2603200004,20.0442,0.106,CTIO_KMTC02,KMT(I),KMT
2510770.2809299994,20.1549,0.1018,CTIO_KMTC02,KMT(I),KMT
2510770.2976600006,20.0134,0.093,CTIO_KMTC02,KMT(I),KMT
2510770.3291100003,19.962,0.0909,CTIO_KMTC02,KMT(I),KMT
2510770.34585,20.0351,0.076,CTIO_KMTC02,KMT(I),KMT
2510770.36269,20.094,0.0786,CTIO_KMTC02,KMT(I),KMT
2510770.3836199995,20.1491,0.0853,CTIO_KMTC02,KMT(I),KMT
2510770.4004299995,20.0369,0.0737,CTIO_KMTC02,KMT(I),KMT
2510770.42805,20.5189,0.4734,CTIO_KMTC02,KMT(I),KMT
2510771.21536,20.1241,0.174,CTIO_KMTC02,KMT(I),KMT
2510771.2336299997,20.0458,0.157,CTIO_KMTC02,KMT(I),KMT
2510771.25908,20.1624,0.146,CTIO_KMTC02,KMT(I),KMT
2510771.28056,20.0507,0.1106,CTIO_KMTC02,KMT(I),KMT
2510771.29749,20.2394,0.1188,CTIO_KMTC02,KMT(I),KMT
2510771.31817,20.0515,0.1274,CTIO_KMTC02,KMT(I),KMT
2510771.3468200006,20.0874,0.1278,CTIO_KMTC02,KMT(I),KMT
2510771.3636300005,20.3865,0.2132,CTIO_KMTC02,KMT(I),KMT
2510771.3811799996,20.3884,0.191,CTIO_KMTC02,KMT(I),KMT
2510771.39843,19.9038,0.1092,CTIO_KMTC02,KMT(I),KMT
2510771.4188199993,20.094,0.1515,CTIO_KMTC02,KMT(I),KMT
2510772.2194,20.1555,0.1655,CTIO_KMTC02,KMT(I),KMT
2510772.2461200003,19.9664,0.1235,CTIO_KMTC02,KMT(I),KMT
2510772.2634299994,20.1037,0.1363,CTIO_KMTC02,KMT(I),KMT
2510772.2799999993,19.9441,0.1065,CTIO_KMTC02,KMT(I),KMT
2510772.29689,20.021,0.1014,CTIO_KMTC02,KMT(I),KMT
2510772.31341,20.2606,0.1413,CTIO_KMTC02,KMT(I),KMT
2510772.3441700004,20.0089,0.1134,CTIO_KMTC02,KMT(I),KMT
2510772.36113,20.1911,0.1381,CTIO_KMTC02,KMT(I),KMT
2510772.37816,20.1389,0.1371,CTIO_KMTC02,KMT(I),KMT
2510772.38088,20.1434,0.1499,CTIO_KMTC02,KMT(I),KMT
2510772.3976499997,19.973,0.1134,CTIO_KMTC02,KMT(I),KMT
2510772.4179100003,19.9928,0.1063,CTIO_KMTC02,KMT(I),KMT
2510773.23807,20.2079,0.1315,CTIO_KMTC02,KMT(I),KMT
2510773.25753,20.228,0.1295,CTIO_KMTC02,KMT(I),KMT
2510773.2742800005,20.0516,0.1028,CTIO_KMTC02,KMT(I),KMT
2510773.29125,20.3453,0.2478,CTIO_KMTC02,KMT(I),KMT
2510773.30757,20.3861,0.1283,CTIO_KMTC02,KMT(I),KMT
2510773.32747,19.9496,0.074,CTIO_KMTC02,KMT(I),KMT
2510773.35128,20.1049,0.0872,CTIO_KMTC02,KMT(I),KMT
2510773.36799,20.055,0.0894,CTIO_KMTC02,KMT(I),KMT
2510773.3846899997,19.929,0.073,CTIO_KMTC02,KMT(I),KMT
2510773.38739,19.9807,0.0788,CTIO_KMTC02,KMT(I),KMT
2510773.40579,19.9387,0.0768,CTIO_KMTC02,KMT(I),KMT
2510774.22511,19.9514,0.1355,CTIO_KMTC02,KMT(I),KMT
2510774.24856,20.1026,0.1493,CTIO_KMTC02,KMT(I),KMT
2510774.2654100005,20.0985,0.1282,CTIO_KMTC02,KMT(I),KMT
2510774.2823600005,20.1987,0.1194,CTIO_KMTC02,KMT(I),KMT
2510774.2852,20.3363,0.1599,CTIO_KMTC02,KMT(I),KMT
2510774.30664,19.9659,0.1117,CTIO_KMTC02,KMT(I),KMT
2510774.32324,20.0425,0.1035,CTIO_KMTC02,KMT(I),KMT
2510774.35057,20.1299,0.0878,CTIO_KMTC02,KMT(I),KMT
2510774.3707999997,20.0666,0.0844,CTIO_KMTC02,KMT(I),KMT
